,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,242.00913157894735,0.029805643509938695,8.0,0.0,D3 R3,100,0,1,3
0,190.56321052631574,0.03206438834595164,8.0,1.0,D3 R3,100,0,1,3
0,235.13634210526317,0.029209672818256358,8.0,2.0,D3 R3,100,0,1,3
0,211.0653157894737,0.032876905693477905,8.0,3.0,D3 R3,100,0,1,3
0,129.30097368421053,0.039908729840117986,8.0,4.0,D3 R3,100,0,1,3
1,128.6968684210526,0.039471008681256047,7.0,0.0,D3 R3,100,0,1,3
1,154.5191052631579,0.03615972377201875,7.0,1.0,D3 R3,100,0,1,3
1,125.07263157894737,0.0408800225848445,7.0,2.0,D3 R3,100,0,1,3
1,178.90723684210522,0.037526781756906234,7.0,3.0,D3 R3,100,0,1,3
1,162.05160526315788,0.03541367131975291,7.0,4.0,D3 R3,100,0,1,3
2,145.67352631578947,0.03664942094224222,6.0,0.0,D3 R3,100,0,1,3
2,160.79255263157899,0.035588065244006095,6.0,1.0,D3 R3,100,0,1,3
2,90.2389210526316,0.04453044104941475,6.0,2.0,D3 R3,100,0,1,3
2,61.37578947368422,0.053041701437762566,6.0,3.0,D3 R3,100,0,1,3
2,72.20589473684211,0.04766742617349442,6.0,4.0,D3 R3,100,0,1,3
3,169.99802631578953,0.03307137835775817,4.0,0.0,D3 R3,100,0,1,3
3,179.37947368421052,0.0330715772889158,4.0,1.0,D3 R3,100,0,1,3
3,131.65560526315787,0.03674897062647148,4.0,2.0,D3 R3,100,0,1,3
3,209.2233684210526,0.030582451787597404,4.0,3.0,D3 R3,100,0,1,3
3,176.99434210526314,0.033012368621388864,4.0,4.0,D3 R3,100,0,1,3
4,223.59392105263157,0.030403843475142113,5.0,0.0,D3 R3,100,0,1,3
4,195.76176315789473,0.03209613761594214,5.0,1.0,D3 R3,100,0,1,3
4,233.80239473684213,0.029517354865013678,5.0,2.0,D3 R3,100,0,1,3
4,235.56571052631574,0.029110866025860906,5.0,3.0,D3 R3,100,0,1,3
4,212.5459210526315,0.030790795068361385,5.0,4.0,D3 R3,100,0,1,3
5,123.46436842105265,0.03921357282407215,1.0,0.0,D3 R3,100,0,1,3
5,199.90352631578946,0.031254179775873234,1.0,1.0,D3 R3,100,0,1,3
5,193.96715789473683,0.03025143365573187,1.0,2.0,D3 R3,100,0,1,3
5,105.88213157894735,0.04186523690297032,1.0,3.0,D3 R3,100,0,1,3
5,195.98950000000002,0.03152578309891762,1.0,4.0,D3 R3,100,0,1,3
6,208.6168157894737,0.02856939236412636,2.0,0.0,D3 R3,100,0,1,3
6,195.96286842105263,0.030463473200637893,2.0,1.0,D3 R3,100,0,1,3
6,178.0459736842105,0.02946723378663173,2.0,2.0,D3 R3,100,0,1,3
6,92.15768421052633,0.03931050922761078,2.0,3.0,D3 R3,100,0,1,3
6,175.04802631578949,0.03165857285881762,2.0,4.0,D3 R3,100,0,1,3
7,225.1969736842105,0.029038689684883476,3.0,0.0,D3 R3,100,0,1,3
7,205.25499999999997,0.02973394256939737,3.0,1.0,D3 R3,100,0,1,3
7,260.8666842105263,0.028617752563275346,3.0,2.0,D3 R3,100,0,1,3
7,181.60436842105264,0.0334018593872604,3.0,3.0,D3 R3,100,0,1,3
7,201.20528947368422,0.030373437513248166,3.0,4.0,D3 R3,100,0,1,3
8,73.97697368421052,0.047856050020302625,8.0,0.0,D2 R3,100,0,1,3
8,39.54115789473685,0.06170804057388426,8.0,1.0,D2 R3,100,0,1,3
8,41.11989473684211,0.061704221987481,8.0,2.0,D2 R3,100,0,1,3
8,48.94923684210527,0.058986544195450914,8.0,3.0,D2 R3,100,0,1,3
8,44.121894736842115,0.06212242459143972,8.0,4.0,D2 R3,100,0,1,3
9,82.135,0.046429055581780544,7.0,0.0,D2 R3,100,0,1,3
9,66.83499999999998,0.04550601159641154,7.0,1.0,D2 R3,100,0,1,3
9,56.25463157894737,0.05172077372684063,7.0,2.0,D2 R3,100,0,1,3
9,52.60926315789474,0.06050937692036548,7.0,3.0,D2 R3,100,0,1,3
9,56.85242105263157,0.05412317630457768,7.0,4.0,D2 R3,100,0,1,3
10,104.15700000000001,0.03809306652727665,6.0,0.0,D2 R3,100,0,1,3
10,66.62363157894738,0.051544809460036506,6.0,1.0,D2 R3,100,0,1,3
10,58.939026315789484,0.056100390451976956,6.0,2.0,D2 R3,100,0,1,3
10,28.436000000000014,0.07230190723261515,6.0,3.0,D2 R3,100,0,1,3
10,31.162052631578955,0.06753327127077331,6.0,4.0,D2 R3,100,0,1,3
11,60.72473684210527,0.05267736823963153,4.0,0.0,D2 R3,100,0,1,3
11,62.066131578947385,0.05186079011398243,4.0,1.0,D2 R3,100,0,1,3
11,67.35844736842107,0.05344944798877449,4.0,2.0,D2 R3,100,0,1,3
11,45.357315789473695,0.061268049519849745,4.0,3.0,D2 R3,100,0,1,3
11,80.50771052631582,0.049174339354683044,4.0,4.0,D2 R3,100,0,1,3
