,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,242.00913157894735,0.029805643509938695,8.0,0.0,D3 R3,100,0,2,3
0,190.56321052631574,0.03206438834595164,8.0,1.0,D3 R3,100,0,2,3
0,235.13634210526317,0.029209672818256358,8.0,2.0,D3 R3,100,0,2,3
0,211.0653157894737,0.032876905693477905,8.0,3.0,D3 R3,100,0,2,3
0,129.30097368421053,0.039908729840117986,8.0,4.0,D3 R3,100,0,2,3
1,185.61457894736841,0.0326155096256987,7.0,0.0,D3 R3,100,0,2,3
1,134.4747105263158,0.03867000276148694,7.0,1.0,D3 R3,100,0,2,3
1,160.13052631578947,0.03477570593088931,7.0,2.0,D3 R3,100,0,2,3
1,168.3773947368421,0.03530845970684371,7.0,3.0,D3 R3,100,0,2,3
1,164.91168421052626,0.03578966234470399,7.0,4.0,D3 R3,100,0,2,3
2,179.45102631578948,0.03372248545007839,6.0,0.0,D3 R3,100,0,2,3
2,139.55415789473687,0.036914121343608296,6.0,1.0,D3 R3,100,0,2,3
2,149.98150000000004,0.03667556815059551,6.0,2.0,D3 R3,100,0,2,3
2,163.41968421052627,0.03627625613266576,6.0,3.0,D3 R3,100,0,2,3
2,174.68728947368425,0.03449955838972251,6.0,4.0,D3 R3,100,0,2,3
3,169.99802631578953,0.03307137835775817,4.0,0.0,D3 R3,100,0,2,3
3,179.37947368421052,0.0330715772889158,4.0,1.0,D3 R3,100,0,2,3
3,131.65560526315787,0.03674897062647148,4.0,2.0,D3 R3,100,0,2,3
3,209.2233684210526,0.030582451787597404,4.0,3.0,D3 R3,100,0,2,3
3,176.99434210526314,0.033012368621388864,4.0,4.0,D3 R3,100,0,2,3
4,223.59392105263157,0.030403843475142113,5.0,0.0,D3 R3,100,0,2,3
4,195.76176315789473,0.03209613761594214,5.0,1.0,D3 R3,100,0,2,3
4,233.80239473684213,0.029517354865013678,5.0,2.0,D3 R3,100,0,2,3
4,235.56571052631574,0.029110866025860906,5.0,3.0,D3 R3,100,0,2,3
4,212.5459210526315,0.030790795068361385,5.0,4.0,D3 R3,100,0,2,3
5,123.46436842105265,0.03921357282407215,1.0,0.0,D3 R3,100,0,2,3
5,173.87271052631576,0.03298305512240726,1.0,1.0,D3 R3,100,0,2,3
5,175.8633684210526,0.032258966629107,1.0,2.0,D3 R3,100,0,2,3
5,231.514,0.02925087303666682,1.0,3.0,D3 R3,100,0,2,3
5,251.96176315789467,0.02762973678069765,1.0,4.0,D3 R3,100,0,2,3
6,216.4352894736842,0.0298396395064112,2.0,0.0,D3 R3,100,0,2,3
6,170.0268947368421,0.03250267941224337,2.0,1.0,D3 R3,100,0,2,3
6,197.80347368421053,0.02971460509972641,2.0,2.0,D3 R3,100,0,2,3
6,205.81889473684203,0.029782184806624836,2.0,3.0,D3 R3,100,0,2,3
6,191.38665789473683,0.029907411369886984,2.0,4.0,D3 R3,100,0,2,3
7,263.1248421052631,0.027452622245316454,3.0,0.0,D3 R3,100,0,2,3
7,267.6208947368421,0.026881157092807584,3.0,1.0,D3 R3,100,0,2,3
7,332.62752631578945,0.024399399145683072,3.0,2.0,D3 R3,100,0,2,3
7,226.71499999999997,0.029050897402476163,3.0,3.0,D3 R3,100,0,2,3
7,218.59042105263157,0.029759719890782556,3.0,4.0,D3 R3,100,0,2,3
8,48.461815789473675,0.056245295278780694,8.0,0.0,D2 R3,100,0,2,3
8,95.85294736842107,0.044096995519540966,8.0,1.0,D2 R3,100,0,2,3
8,44.03702631578947,0.0633561608396807,8.0,2.0,D2 R3,100,0,2,3
8,52.583473684210524,0.05627887070729692,8.0,3.0,D2 R3,100,0,2,3
8,63.95092105263159,0.04893532675875528,8.0,4.0,D2 R3,100,0,2,3
9,58.23939473684212,0.052291662206207304,7.0,0.0,D2 R3,100,0,2,3
9,54.7228157894737,0.056228643221756275,7.0,1.0,D2 R3,100,0,2,3
9,49.30957894736843,0.059364632787871116,7.0,2.0,D2 R3,100,0,2,3
9,54.75118421052631,0.055368761881080274,7.0,3.0,D2 R3,100,0,2,3
9,74.94184210526316,0.0468302283878557,7.0,4.0,D2 R3,100,0,2,3
10,106.43376315789472,0.03805234949302156,6.0,0.0,D2 R3,100,0,2,3
10,66.62363157894738,0.051544809460036506,6.0,1.0,D2 R3,100,0,2,3
10,58.939026315789484,0.056100390451976956,6.0,2.0,D2 R3,100,0,2,3
10,28.436000000000014,0.07230190723261515,6.0,3.0,D2 R3,100,0,2,3
10,59.003657894736854,0.05482502385769869,6.0,4.0,D2 R3,100,0,2,3
11,69.93197368421052,0.05080190739543005,4.0,0.0,D2 R3,100,0,2,3
11,58.53736842105264,0.05488005682503539,4.0,1.0,D2 R3,100,0,2,3
11,63.57618421052634,0.05284980744349412,4.0,2.0,D2 R3,100,0,2,3
11,60.58597368421053,0.05427137298067698,4.0,3.0,D2 R3,100,0,2,3
11,63.51210526315789,0.05178102867603079,4.0,4.0,D2 R3,100,0,2,3
12,94.46934210526318,0.04158055043545283,5.0,0.0,D2 R3,100,0,2,3
12,60.448236842105274,0.05122655872259582,5.0,1.0,D2 R3,100,0,2,3
12,29.1636052631579,0.0702640720421511,5.0,2.0,D2 R3,100,0,2,3
12,31.511973684210535,0.06759933954093925,5.0,3.0,D2 R3,100,0,2,3
12,27.53202631578948,0.07356520935673895,5.0,4.0,D2 R3,100,0,2,3
13,68.55736842105264,0.053195056057115574,1.0,0.0,D2 R3,100,0,2,3
13,68.54907894736843,0.052884428820157925,1.0,1.0,D2 R3,100,0,2,3
13,93.88747368421052,0.048799713624789805,1.0,2.0,D2 R3,100,0,2,3
13,82.09086842105263,0.04614967594715809,1.0,3.0,D2 R3,100,0,2,3
13,52.580842105263166,0.060088001023798514,1.0,4.0,D2 R3,100,0,2,3
14,76.83547368421051,0.044933422586911416,2.0,0.0,D2 R3,100,0,2,3
14,46.52184210526316,0.058810060947919955,2.0,1.0,D2 R3,100,0,2,3
14,70.91510526315793,0.050281100407327466,2.0,2.0,D2 R3,100,0,2,3
14,32.39213157894737,0.06775362988712033,2.0,3.0,D2 R3,100,0,2,3
14,62.70573684210527,0.058647442458518245,2.0,4.0,D2 R3,100,0,2,3
15,56.20797368421053,0.05549174216722217,3.0,0.0,D2 R3,100,0,2,3
15,48.287763157894744,0.05943494022133423,3.0,1.0,D2 R3,100,0,2,3
15,33.870210526315795,0.06815285492441993,3.0,2.0,D2 R3,100,0,2,3
15,24.83984210526317,0.08242389463743036,3.0,3.0,D2 R3,100,0,2,3
15,68.18215789473685,0.05713039405787217,3.0,4.0,D2 R3,100,0,2,3
16,111.72944736842105,0.03982303739645213,8.0,0.0,D3 R1,100,0,2,3
16,158.07131578947372,0.0358389557314724,8.0,1.0,D3 R1,100,0,2,3
16,97.11165789473682,0.04253242204727772,8.0,2.0,D3 R1,100,0,2,3
16,122.99192105263161,0.045867035791504675,8.0,3.0,D3 R1,100,0,2,3
16,100.504,0.042513001107401194,8.0,4.0,D3 R1,100,0,2,3
17,136.20926315789472,0.0402127651622524,7.0,0.0,D3 R1,100,0,2,3
17,113.64752631578948,0.04272354035279624,7.0,1.0,D3 R1,100,0,2,3
17,174.76289473684207,0.03329112228079253,7.0,2.0,D3 R1,100,0,2,3
17,121.6266052631579,0.038650938967927984,7.0,3.0,D3 R1,100,0,2,3
17,110.16002631578947,0.042204336565461464,7.0,4.0,D3 R1,100,0,2,3
18,166.80494736842107,0.03286557654877907,6.0,0.0,D3 R1,100,0,2,3
18,121.9923947368421,0.03942345049273926,6.0,1.0,D3 R1,100,0,2,3
18,186.61726315789474,0.032785122630973614,6.0,2.0,D3 R1,100,0,2,3
18,97.79144736842102,0.04348911332551325,6.0,3.0,D3 R1,100,0,2,3
18,102.64247368421053,0.04441708481905037,6.0,4.0,D3 R1,100,0,2,3
19,301.6951315789473,0.025544052438061748,4.0,0.0,D3 R1,100,0,2,3
19,204.92713157894735,0.031122646313792263,4.0,1.0,D3 R1,100,0,2,3
19,156.1798157894737,0.035819003877567056,4.0,2.0,D3 R1,100,0,2,3
19,125.27589473684212,0.038573068052040776,4.0,3.0,D3 R1,100,0,2,3
19,160.66302631578947,0.03522282158863513,4.0,4.0,D3 R1,100,0,2,3
20,159.90384210526315,0.03534648442517073,5.0,0.0,D3 R1,100,0,2,3
20,166.65431578947366,0.03468318223857069,5.0,1.0,D3 R1,100,0,2,3
20,190.0071315789473,0.032169796014635654,5.0,2.0,D3 R1,100,0,2,3
20,136.77749999999997,0.03549117170083372,5.0,3.0,D3 R1,100,0,2,3
20,132.4784736842105,0.03786373914951178,5.0,4.0,D3 R1,100,0,2,3
21,292.81289473684205,0.02479410365746834,1.0,0.0,D3 R1,100,0,2,3
21,325.63084210526307,0.023820317975972824,1.0,1.0,D3 R1,100,0,2,3
21,277.51199999999994,0.026354872293919553,1.0,2.0,D3 R1,100,0,2,3
21,249.42213157894741,0.02856929540414318,1.0,3.0,D3 R1,100,0,2,3
21,354.36973684210517,0.02278697415489239,1.0,4.0,D3 R1,100,0,2,3
22,277.00842105263155,0.024803025963638148,2.0,0.0,D3 R1,100,0,2,3
22,338.03376315789467,0.02374294617512308,2.0,1.0,D3 R1,100,0,2,3
22,325.55665789473676,0.02454293400183202,2.0,2.0,D3 R1,100,0,2,3
22,328.16921052631574,0.0229721920296736,2.0,3.0,D3 R1,100,0,2,3
22,314.28052631578936,0.021955886268339393,2.0,4.0,D3 R1,100,0,2,3
23,204.70694736842103,0.02764167108930677,3.0,0.0,D3 R1,100,0,2,3
23,192.89731578947362,0.031050551892892103,3.0,1.0,D3 R1,100,0,2,3
