,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,79.78760526315791,0.04557334048411295,8.0,0.0,D3 R3,500,-5,0,2
0,74.1523947368421,0.04841605737963767,8.0,1.0,D3 R3,500,-5,0,2
0,84.25913157894738,0.04694666036756598,8.0,2.0,D3 R3,500,-5,0,2
0,138.70460526315787,0.03638358469773235,8.0,3.0,D3 R3,500,-5,0,2
0,94.69800000000001,0.04304124962143954,8.0,4.0,D3 R3,500,-5,0,2
1,87.18336842105263,0.046741779759325086,7.0,0.0,D3 R3,500,-5,0,2
1,67.11018421052634,0.055032060663135506,7.0,1.0,D3 R3,500,-5,0,2
1,123.73723684210526,0.03738464251326841,7.0,2.0,D3 R3,500,-5,0,2
1,125.54044736842106,0.0388350086228501,7.0,3.0,D3 R3,500,-5,0,2
1,122.05455263157897,0.04065403234933023,7.0,4.0,D3 R3,500,-5,0,2
2,50.74250000000001,0.057302596833635006,6.0,0.0,D3 R3,500,-5,0,2
2,62.445105263157906,0.05552416122035864,6.0,1.0,D3 R3,500,-5,0,2
2,70.68557894736843,0.04958334012275225,6.0,2.0,D3 R3,500,-5,0,2
2,57.90536842105263,0.05291777123486375,6.0,3.0,D3 R3,500,-5,0,2
2,100.15392105263157,0.04412021634471786,6.0,4.0,D3 R3,500,-5,0,2
3,130.4907105263158,0.0381645411634421,4.0,0.0,D3 R3,500,-5,0,2
3,123.93597368421052,0.0380919439138479,4.0,1.0,D3 R3,500,-5,0,2
3,132.8453157894737,0.03835405568199559,4.0,2.0,D3 R3,500,-5,0,2
3,148.81086842105265,0.03377468318691874,4.0,3.0,D3 R3,500,-5,0,2
3,111.74394736842103,0.04177381882301607,4.0,4.0,D3 R3,500,-5,0,2
4,209.6343157894737,0.02991694412379665,5.0,0.0,D3 R3,500,-5,0,2
4,191.7686842105263,0.03200072497447466,5.0,1.0,D3 R3,500,-5,0,2
4,173.8534736842105,0.03277325990952003,5.0,2.0,D3 R3,500,-5,0,2
4,166.40089473684208,0.03292307200672669,5.0,3.0,D3 R3,500,-5,0,2
4,184.02560526315784,0.030414751897130256,5.0,4.0,D3 R3,500,-5,0,2
5,74.16521052631576,0.04425982527037345,1.0,0.0,D3 R3,500,-5,0,2
5,87.80552631578946,0.04461068512303766,1.0,1.0,D3 R3,500,-5,0,2
5,169.03999999999996,0.03270517485970497,1.0,2.0,D3 R3,500,-5,0,2
5,104.86218421052632,0.041132269246993924,1.0,3.0,D3 R3,500,-5,0,2
5,123.63065789473684,0.03831578947368422,1.0,4.0,D3 R3,500,-5,0,2
6,127.4501842105263,0.03701890379558999,2.0,0.0,D3 R3,500,-5,0,2
6,77.41755263157894,0.04533400208620848,2.0,1.0,D3 R3,500,-5,0,2
6,161.05544736842106,0.034087572572392366,2.0,2.0,D3 R3,500,-5,0,2
6,136.60173684210525,0.03696312360887819,2.0,3.0,D3 R3,500,-5,0,2
6,139.11200000000002,0.03504417967488856,2.0,4.0,D3 R3,500,-5,0,2
7,174.30581578947368,0.03295734042802366,3.0,0.0,D3 R3,500,-5,0,2
7,227.4603684210526,0.028572155585328936,3.0,1.0,D3 R3,500,-5,0,2
7,212.82626315789472,0.02921688527275881,3.0,2.0,D3 R3,500,-5,0,2
7,181.76873684210528,0.03274990748755199,3.0,3.0,D3 R3,500,-5,0,2
7,208.54131578947366,0.029559684212587957,3.0,4.0,D3 R3,500,-5,0,2
8,52.12884210526316,0.05689387871206398,8.0,0.0,D2 R3,500,-5,0,2
8,48.37536842105264,0.06011354964078825,8.0,1.0,D2 R3,500,-5,0,2
8,54.77718421052632,0.05382753056839421,8.0,2.0,D2 R3,500,-5,0,2
8,49.875342105263165,0.061202201655942305,8.0,3.0,D2 R3,500,-5,0,2
8,46.11100000000001,0.058711175065419424,8.0,4.0,D2 R3,500,-5,0,2
9,54.37271052631581,0.05614037486293348,7.0,0.0,D2 R3,500,-5,0,2
9,70.1504210526316,0.048937184141404695,7.0,1.0,D2 R3,500,-5,0,2
9,67.58723684210526,0.048279003597481704,7.0,2.0,D2 R3,500,-5,0,2
9,58.60826315789474,0.054768816572006204,7.0,3.0,D2 R3,500,-5,0,2
9,45.132342105263156,0.06405158553399191,7.0,4.0,D2 R3,500,-5,0,2
10,32.49665789473684,0.07495784364627708,6.0,0.0,D2 R3,500,-5,0,2
10,30.800157894736845,0.06642818117973459,6.0,1.0,D2 R3,500,-5,0,2
10,27.770736842105272,0.07527721850625714,6.0,2.0,D2 R3,500,-5,0,2
10,31.986763157894742,0.06762412410275508,6.0,3.0,D2 R3,500,-5,0,2
10,26.61884210526316,0.07356024581622153,6.0,4.0,D2 R3,500,-5,0,2
11,47.80323684210528,0.06419440587116884,4.0,0.0,D2 R3,500,-5,0,2
11,60.89076315789473,0.06228219389119395,4.0,1.0,D2 R3,500,-5,0,2
11,58.56600000000002,0.05659602863332121,4.0,2.0,D2 R3,500,-5,0,2
11,64.54297368421054,0.053066430562377004,4.0,3.0,D2 R3,500,-5,0,2
11,52.27628947368422,0.05681258066070965,4.0,4.0,D2 R3,500,-5,0,2
12,40.964736842105275,0.06336828444643433,5.0,0.0,D2 R3,500,-5,0,2
12,36.08147368421054,0.06624071826477042,5.0,1.0,D2 R3,500,-5,0,2
12,30.94647368421053,0.07326864723461207,5.0,2.0,D2 R3,500,-5,0,2
12,24.986421052631577,0.08113459201943807,5.0,3.0,D2 R3,500,-5,0,2
12,26.48757894736843,0.07538512384752662,5.0,4.0,D2 R3,500,-5,0,2
13,66.93484210526316,0.05439417984080665,1.0,0.0,D2 R3,500,-5,0,2
13,56.1965,0.058940947723628914,1.0,1.0,D2 R3,500,-5,0,2
13,72.01371052631579,0.05066229304214415,1.0,2.0,D2 R3,500,-5,0,2
13,67.16871052631579,0.052724565883897324,1.0,3.0,D2 R3,500,-5,0,2
13,57.86892105263158,0.059985997904497164,1.0,4.0,D2 R3,500,-5,0,2
14,29.297157894736845,0.06949463898492765,2.0,0.0,D2 R3,500,-5,0,2
14,64.57902631578948,0.057602906830699616,2.0,1.0,D2 R3,500,-5,0,2
14,31.314894736842103,0.07003400687604253,2.0,2.0,D2 R3,500,-5,0,2
14,33.501421052631585,0.07176031588759967,2.0,3.0,D2 R3,500,-5,0,2
14,44.852000000000004,0.05904797570537915,2.0,4.0,D2 R3,500,-5,0,2
15,52.43539473684212,0.07940025581362255,3.0,0.0,D2 R3,500,-5,0,2
15,26.00726315789474,0.07668793564625541,3.0,1.0,D2 R3,500,-5,0,2
15,29.238263157894746,0.0954773453571804,3.0,2.0,D2 R3,500,-5,0,2
15,30.314894736842106,0.06984920193588709,3.0,3.0,D2 R3,500,-5,0,2
15,54.628657894736854,0.0565628312420475,3.0,4.0,D2 R3,500,-5,0,2
16,88.1605,0.045536673601167664,8.0,0.0,D3 R1,500,-5,0,2
16,113.26473684210526,0.04162346467600156,8.0,1.0,D3 R1,500,-5,0,2
16,74.66144736842105,0.0493178501788185,8.0,2.0,D3 R1,500,-5,0,2
16,60.537499999999994,0.054983839857083126,8.0,3.0,D3 R1,500,-5,0,2
16,82.62563157894736,0.04791303149726197,8.0,4.0,D3 R1,500,-5,0,2
17,104.45602631578949,0.043996486103707017,7.0,0.0,D3 R1,500,-5,0,2
17,88.29410526315789,0.04421859653786394,7.0,1.0,D3 R1,500,-5,0,2
17,94.08157894736843,0.04288163748966467,7.0,2.0,D3 R1,500,-5,0,2
17,78.92684210526316,0.047206389538879144,7.0,3.0,D3 R1,500,-5,0,2
17,98.87873684210527,0.04396088273142745,7.0,4.0,D3 R1,500,-5,0,2
18,70.69368421052631,0.047943800780090404,6.0,0.0,D3 R1,500,-5,0,2
18,112.12265789473683,0.039808244493319336,6.0,1.0,D3 R1,500,-5,0,2
18,97.15423684210526,0.04304871861641454,6.0,2.0,D3 R1,500,-5,0,2
18,69.97557894736842,0.04865421551089493,6.0,3.0,D3 R1,500,-5,0,2
18,119.49871052631579,0.03934698966335121,6.0,4.0,D3 R1,500,-5,0,2
19,93.22513157894737,0.042362887837445386,4.0,0.0,D3 R1,500,-5,0,2
19,96.44923684210526,0.04297658481202599,4.0,1.0,D3 R1,500,-5,0,2
19,132.42173684210525,0.03776525301358453,4.0,2.0,D3 R1,500,-5,0,2
19,142.49360526315792,0.03901903079963592,4.0,3.0,D3 R1,500,-5,0,2
19,111.97284210526315,0.04016084782547478,4.0,4.0,D3 R1,500,-5,0,2
20,135.16413157894735,0.039725251010749266,5.0,0.0,D3 R1,500,-5,0,2
20,134.68765789473682,0.037923412943819804,5.0,1.0,D3 R1,500,-5,0,2
20,111.14486842105264,0.04202593266806221,5.0,2.0,D3 R1,500,-5,0,2
20,85.53594736842105,0.04469393453180776,5.0,3.0,D3 R1,500,-5,0,2
20,106.8537105263158,0.04171846595528232,5.0,4.0,D3 R1,500,-5,0,2
21,215.0655789473684,0.029121919902996868,1.0,0.0,D3 R1,500,-5,0,2
21,131.89526315789476,0.03435913572481463,1.0,1.0,D3 R1,500,-5,0,2
21,206.47865789473684,0.027798661509458533,1.0,2.0,D3 R1,500,-5,0,2
21,311.6555526315788,0.02407569002989347,1.0,3.0,D3 R1,500,-5,0,2
21,212.5960526315789,0.027881035612301135,1.0,4.0,D3 R1,500,-5,0,2
22,203.2581315789474,0.030587404845459767,2.0,0.0,D3 R1,500,-5,0,2
22,222.6824736842105,0.029623596662531986,2.0,1.0,D3 R1,500,-5,0,2
22,255.1691578947368,0.025574540718534686,2.0,2.0,D3 R1,500,-5,0,2
22,182.40631578947372,0.03257147478283853,2.0,3.0,D3 R1,500,-5,0,2
22,202.70936842105257,0.02908950748952926,2.0,4.0,D3 R1,500,-5,0,2
23,99.75086842105263,0.0400259308262051,3.0,0.0,D3 R1,500,-5,0,2
23,115.9107105263158,0.033840509088984796,3.0,1.0,D3 R1,500,-5,0,2
23,129.55847368421053,0.03338414352325312,3.0,2.0,D3 R1,500,-5,0,2
23,115.41807894736843,0.03644980991252601,3.0,3.0,D3 R1,500,-5,0,2
23,191.91736842105266,0.031548916641847446,3.0,4.0,D3 R1,500,-5,0,2
24,78.48200000000001,0.046284394263667004,8.0,0.0,D2 R1,500,-5,0,2
24,90.29110526315787,0.04300192049438008,8.0,1.0,D2 R1,500,-5,0,2
24,115.15613157894738,0.038946079281652245,8.0,2.0,D2 R1,500,-5,0,2
24,160.1615526315789,0.03518089875371454,8.0,3.0,D2 R1,500,-5,0,2
24,150.84594736842106,0.03258058940679531,8.0,4.0,D2 R1,500,-5,0,2
25,107.62776315789472,0.0403055461427022,7.0,0.0,D2 R1,500,-5,0,2
25,99.68828947368422,0.04350508216881374,7.0,1.0,D2 R1,500,-5,0,2
25,133.58415789473685,0.035849794368066984,7.0,2.0,D2 R1,500,-5,0,2
25,186.8312105263158,0.03493176966396,7.0,3.0,D2 R1,500,-5,0,2
25,164.64136842105262,0.03525613146807492,7.0,4.0,D2 R1,500,-5,0,2
26,80.46442105263158,0.04253726979167375,6.0,0.0,D2 R1,500,-5,0,2
