,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,242.00913157894735,0.029805643509938695,8.0,0.0,D3 R3,100,0,1,2
0,190.56321052631574,0.03206438834595164,8.0,1.0,D3 R3,100,0,1,2
0,235.13634210526317,0.029209672818256358,8.0,2.0,D3 R3,100,0,1,2
0,211.0653157894737,0.032876905693477905,8.0,3.0,D3 R3,100,0,1,2
0,129.30097368421053,0.039908729840117986,8.0,4.0,D3 R3,100,0,1,2
1,128.6968684210526,0.039471008681256047,7.0,0.0,D3 R3,100,0,1,2
1,154.5191052631579,0.03615972377201875,7.0,1.0,D3 R3,100,0,1,2
1,125.07263157894737,0.0408800225848445,7.0,2.0,D3 R3,100,0,1,2
1,178.90723684210522,0.037526781756906234,7.0,3.0,D3 R3,100,0,1,2
1,162.05160526315788,0.03541367131975291,7.0,4.0,D3 R3,100,0,1,2
2,145.67352631578947,0.03664942094224222,6.0,0.0,D3 R3,100,0,1,2
2,160.79255263157899,0.035588065244006095,6.0,1.0,D3 R3,100,0,1,2
2,90.2389210526316,0.04453044104941475,6.0,2.0,D3 R3,100,0,1,2
2,61.37578947368422,0.053041701437762566,6.0,3.0,D3 R3,100,0,1,2
2,72.20589473684211,0.04766742617349442,6.0,4.0,D3 R3,100,0,1,2
3,169.99802631578953,0.03307137835775817,4.0,0.0,D3 R3,100,0,1,2
3,179.37947368421052,0.0330715772889158,4.0,1.0,D3 R3,100,0,1,2
3,131.65560526315787,0.03674897062647148,4.0,2.0,D3 R3,100,0,1,2
3,209.2233684210526,0.030582451787597404,4.0,3.0,D3 R3,100,0,1,2
3,176.99434210526314,0.033012368621388864,4.0,4.0,D3 R3,100,0,1,2
4,223.59392105263157,0.030403843475142113,5.0,0.0,D3 R3,100,0,1,2
4,195.76176315789473,0.03209613761594214,5.0,1.0,D3 R3,100,0,1,2
4,233.80239473684213,0.029517354865013678,5.0,2.0,D3 R3,100,0,1,2
4,235.56571052631574,0.029110866025860906,5.0,3.0,D3 R3,100,0,1,2
4,212.5459210526315,0.030790795068361385,5.0,4.0,D3 R3,100,0,1,2
5,123.46436842105265,0.03921357282407215,1.0,0.0,D3 R3,100,0,1,2
5,173.87271052631576,0.03298305512240726,1.0,1.0,D3 R3,100,0,1,2
5,175.8633684210526,0.032258966629107,1.0,2.0,D3 R3,100,0,1,2
5,231.514,0.02925087303666682,1.0,3.0,D3 R3,100,0,1,2
5,251.96176315789467,0.02762973678069765,1.0,4.0,D3 R3,100,0,1,2
6,216.4352894736842,0.0298396395064112,2.0,0.0,D3 R3,100,0,1,2
6,214.27081578947363,0.028762435585864846,2.0,1.0,D3 R3,100,0,1,2
6,143.4159473684211,0.035196529748985086,2.0,2.0,D3 R3,100,0,1,2
6,184.47273684210526,0.031831685985617864,2.0,3.0,D3 R3,100,0,1,2
6,172.38802631578946,0.03212989779644455,2.0,4.0,D3 R3,100,0,1,2
7,225.1969736842105,0.029038689684883476,3.0,0.0,D3 R3,100,0,1,2
7,205.25499999999997,0.02973394256939737,3.0,1.0,D3 R3,100,0,1,2
7,260.8666842105263,0.028617752563275346,3.0,2.0,D3 R3,100,0,1,2
7,181.60436842105264,0.0334018593872604,3.0,3.0,D3 R3,100,0,1,2
7,201.20528947368422,0.030373437513248166,3.0,4.0,D3 R3,100,0,1,2
8,92.03526315789475,0.0423771525818079,8.0,0.0,D2 R3,100,0,1,2
8,56.535763157894735,0.05413511937351286,8.0,1.0,D2 R3,100,0,1,2
8,48.13102631578949,0.05797555364069065,8.0,2.0,D2 R3,100,0,1,2
8,45.03394736842105,0.06186731848846295,8.0,3.0,D2 R3,100,0,1,2
8,34.97997368421053,0.0648874798520581,8.0,4.0,D2 R3,100,0,1,2
9,85.33536842105264,0.04505541755404703,7.0,0.0,D2 R3,100,0,1,2
9,66.83499999999998,0.04550601159641154,7.0,1.0,D2 R3,100,0,1,2
9,56.25463157894737,0.05172077372684063,7.0,2.0,D2 R3,100,0,1,2
9,52.60926315789474,0.06050937692036548,7.0,3.0,D2 R3,100,0,1,2
9,73.70042105263158,0.047565387273541614,7.0,4.0,D2 R3,100,0,1,2
10,106.43376315789472,0.03805234949302156,6.0,0.0,D2 R3,100,0,1,2
10,66.62363157894738,0.051544809460036506,6.0,1.0,D2 R3,100,0,1,2
10,58.939026315789484,0.056100390451976956,6.0,2.0,D2 R3,100,0,1,2
10,28.436000000000014,0.07230190723261515,6.0,3.0,D2 R3,100,0,1,2
10,59.003657894736854,0.05482502385769869,6.0,4.0,D2 R3,100,0,1,2
11,121.14510526315789,0.039215502156905786,4.0,0.0,D2 R3,100,0,1,2
11,78.13502631578947,0.04867271912742925,4.0,1.0,D2 R3,100,0,1,2
11,90.19113157894738,0.04557133840097864,4.0,2.0,D2 R3,100,0,1,2
11,73.40850000000002,0.04920644860673788,4.0,3.0,D2 R3,100,0,1,2
11,98.36855263157898,0.047711582274144855,4.0,4.0,D2 R3,100,0,1,2
12,94.46934210526318,0.04158055043545283,5.0,0.0,D2 R3,100,0,1,2
12,60.448236842105274,0.05122655872259582,5.0,1.0,D2 R3,100,0,1,2
12,29.1636052631579,0.0702640720421511,5.0,2.0,D2 R3,100,0,1,2
12,31.511973684210535,0.06759933954093925,5.0,3.0,D2 R3,100,0,1,2
12,27.53202631578948,0.07356520935673895,5.0,4.0,D2 R3,100,0,1,2
13,68.55736842105264,0.053195056057115574,1.0,0.0,D2 R3,100,0,1,2
13,68.54907894736843,0.052884428820157925,1.0,1.0,D2 R3,100,0,1,2
13,93.88747368421052,0.048799713624789805,1.0,2.0,D2 R3,100,0,1,2
13,82.09086842105263,0.04614967594715809,1.0,3.0,D2 R3,100,0,1,2
13,52.580842105263166,0.060088001023798514,1.0,4.0,D2 R3,100,0,1,2
14,76.83547368421051,0.044933422586911416,2.0,0.0,D2 R3,100,0,1,2
14,46.52184210526316,0.058810060947919955,2.0,1.0,D2 R3,100,0,1,2
14,70.91510526315793,0.050281100407327466,2.0,2.0,D2 R3,100,0,1,2
14,32.39213157894737,0.06775362988712033,2.0,3.0,D2 R3,100,0,1,2
14,62.70573684210527,0.058647442458518245,2.0,4.0,D2 R3,100,0,1,2
15,56.20797368421053,0.05549174216722217,3.0,0.0,D2 R3,100,0,1,2
15,48.287763157894744,0.05943494022133423,3.0,1.0,D2 R3,100,0,1,2
15,33.870210526315795,0.06815285492441993,3.0,2.0,D2 R3,100,0,1,2
15,24.83984210526317,0.08242389463743036,3.0,3.0,D2 R3,100,0,1,2
15,68.18215789473685,0.05713039405787217,3.0,4.0,D2 R3,100,0,1,2
16,111.72944736842105,0.03982303739645213,8.0,0.0,D3 R1,100,0,1,2
16,158.07131578947372,0.0358389557314724,8.0,1.0,D3 R1,100,0,1,2
16,97.11165789473682,0.04253242204727772,8.0,2.0,D3 R1,100,0,1,2
16,122.99192105263161,0.045867035791504675,8.0,3.0,D3 R1,100,0,1,2
16,100.504,0.042513001107401194,8.0,4.0,D3 R1,100,0,1,2
17,136.20926315789472,0.0402127651622524,7.0,0.0,D3 R1,100,0,1,2
17,113.64752631578948,0.04272354035279624,7.0,1.0,D3 R1,100,0,1,2
17,174.76289473684207,0.03329112228079253,7.0,2.0,D3 R1,100,0,1,2
17,121.6266052631579,0.038650938967927984,7.0,3.0,D3 R1,100,0,1,2
17,110.16002631578947,0.042204336565461464,7.0,4.0,D3 R1,100,0,1,2
18,166.80494736842107,0.03286557654877907,6.0,0.0,D3 R1,100,0,1,2
18,121.9923947368421,0.03942345049273926,6.0,1.0,D3 R1,100,0,1,2
18,186.61726315789474,0.032785122630973614,6.0,2.0,D3 R1,100,0,1,2
18,97.79144736842102,0.04348911332551325,6.0,3.0,D3 R1,100,0,1,2
18,102.64247368421053,0.04441708481905037,6.0,4.0,D3 R1,100,0,1,2
19,282.3919210526316,0.02624107155901025,4.0,0.0,D3 R1,100,0,1,2
19,204.92713157894735,0.031122646313792263,4.0,1.0,D3 R1,100,0,1,2
19,156.1798157894737,0.035819003877567056,4.0,2.0,D3 R1,100,0,1,2
19,125.27589473684212,0.038573068052040776,4.0,3.0,D3 R1,100,0,1,2
19,92.71084210526314,0.04208589192554881,4.0,4.0,D3 R1,100,0,1,2
20,159.90384210526315,0.03534648442517073,5.0,0.0,D3 R1,100,0,1,2
20,166.65431578947366,0.03468318223857069,5.0,1.0,D3 R1,100,0,1,2
20,190.0071315789473,0.032169796014635654,5.0,2.0,D3 R1,100,0,1,2
20,136.77749999999997,0.03549117170083372,5.0,3.0,D3 R1,100,0,1,2
20,132.4784736842105,0.03786373914951178,5.0,4.0,D3 R1,100,0,1,2
21,292.81289473684205,0.02479410365746834,1.0,0.0,D3 R1,100,0,1,2
21,325.63084210526307,0.023820317975972824,1.0,1.0,D3 R1,100,0,1,2
21,277.51199999999994,0.026354872293919553,1.0,2.0,D3 R1,100,0,1,2
21,249.42213157894741,0.02856929540414318,1.0,3.0,D3 R1,100,0,1,2
21,354.36973684210517,0.02278697415489239,1.0,4.0,D3 R1,100,0,1,2
22,310.2360263157894,0.024665897707062897,2.0,0.0,D3 R1,100,0,1,2
22,251.0097631578947,0.025947228301105588,2.0,1.0,D3 R1,100,0,1,2
22,210.35526315789474,0.029935653522189118,2.0,2.0,D3 R1,100,0,1,2
22,230.21876315789478,0.029660042886757953,2.0,3.0,D3 R1,100,0,1,2
22,307.7287631578947,0.024893707556333924,2.0,4.0,D3 R1,100,0,1,2
23,204.70694736842103,0.02764167108930677,3.0,0.0,D3 R1,100,0,1,2
23,210.74189473684214,0.029862316788704112,3.0,1.0,D3 R1,100,0,1,2
23,253.80823684210526,0.029326140334609455,3.0,2.0,D3 R1,100,0,1,2
23,204.95147368421044,0.03006496889355844,3.0,3.0,D3 R1,100,0,1,2
