,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,156.0286842105263,0.03452216358215909,8.0,0.0,D3 R3,500,-1,3,0
0,150.46355263157892,0.034689481270311955,8.0,1.0,D3 R3,500,-1,3,0
0,88.16897368421053,0.04494259958678101,8.0,2.0,D3 R3,500,-1,3,0
0,82.87813157894739,0.0450373805962284,8.0,3.0,D3 R3,500,-1,3,0
0,99.01997368421053,0.044212938530683595,8.0,4.0,D3 R3,500,-1,3,0
1,85.5175,0.050332701958335134,7.0,0.0,D3 R3,500,-1,3,0
1,127.33,0.038738862218492945,7.0,1.0,D3 R3,500,-1,3,0
1,117.58228947368418,0.03711991125574452,7.0,2.0,D3 R3,500,-1,3,0
1,125.21152631578951,0.039399702601630816,7.0,3.0,D3 R3,500,-1,3,0
1,127.41642105263159,0.040126824567382556,7.0,4.0,D3 R3,500,-1,3,0
2,72.2183157894737,0.049611161173866825,6.0,0.0,D3 R3,500,-1,3,0
2,90.61744736842104,0.04492764651139242,6.0,1.0,D3 R3,500,-1,3,0
2,111.8705,0.04132036934052833,6.0,2.0,D3 R3,500,-1,3,0
2,52.77676315789475,0.055352778208520505,6.0,3.0,D3 R3,500,-1,3,0
2,75.86842105263159,0.05264609997051315,6.0,4.0,D3 R3,500,-1,3,0
3,122.08136842105264,0.039161475854923224,4.0,0.0,D3 R3,500,-1,3,0
3,117.323,0.039266553049200174,4.0,1.0,D3 R3,500,-1,3,0
3,130.71497368421055,0.038622135121321816,4.0,2.0,D3 R3,500,-1,3,0
3,131.35202631578943,0.037670098982358936,4.0,3.0,D3 R3,500,-1,3,0
3,122.46342105263157,0.038391404386241494,4.0,4.0,D3 R3,500,-1,3,0
4,200.07847368421054,0.031063875083125983,5.0,0.0,D3 R3,500,-1,3,0
4,195.54034210526316,0.031491463249867076,5.0,1.0,D3 R3,500,-1,3,0
4,216.20799999999997,0.031014751650538776,5.0,2.0,D3 R3,500,-1,3,0
4,174.89115789473684,0.03245227158070637,5.0,3.0,D3 R3,500,-1,3,0
4,164.9678157894737,0.03308339584039719,5.0,4.0,D3 R3,500,-1,3,0
5,164.53368421052633,0.03265004782950093,1.0,0.0,D3 R3,500,-1,3,0
5,96.34850000000002,0.043129656198111675,1.0,1.0,D3 R3,500,-1,3,0
5,72.24365789473684,0.044962534419058744,1.0,2.0,D3 R3,500,-1,3,0
5,85.59773684210525,0.045308006391953475,1.0,3.0,D3 R3,500,-1,3,0
5,111.08502631578949,0.0370852222847775,1.0,4.0,D3 R3,500,-1,3,0
6,127.4501842105263,0.03701890379558999,2.0,0.0,D3 R3,500,-1,3,0
6,77.41755263157894,0.04533400208620848,2.0,1.0,D3 R3,500,-1,3,0
6,161.05544736842106,0.034087572572392366,2.0,2.0,D3 R3,500,-1,3,0
6,136.60173684210525,0.03696312360887819,2.0,3.0,D3 R3,500,-1,3,0
6,139.11200000000002,0.03504417967488856,2.0,4.0,D3 R3,500,-1,3,0
7,174.30581578947368,0.03295734042802366,3.0,0.0,D3 R3,500,-1,3,0
7,227.4603684210526,0.028572155585328936,3.0,1.0,D3 R3,500,-1,3,0
7,212.82626315789472,0.02921688527275881,3.0,2.0,D3 R3,500,-1,3,0
7,181.76873684210528,0.03274990748755199,3.0,3.0,D3 R3,500,-1,3,0
7,208.54131578947366,0.029559684212587957,3.0,4.0,D3 R3,500,-1,3,0
8,67.38265789473685,0.0477719616360848,8.0,0.0,D2 R3,500,-1,3,0
8,60.86194736842105,0.05150774489271995,8.0,1.0,D2 R3,500,-1,3,0
8,94.19518421052632,0.044223697912586554,8.0,2.0,D2 R3,500,-1,3,0
8,49.74355263157894,0.061579678358234385,8.0,3.0,D2 R3,500,-1,3,0
8,52.560552631578965,0.054534951561620144,8.0,4.0,D2 R3,500,-1,3,0
9,83.33507894736842,0.045892356438751156,7.0,0.0,D2 R3,500,-1,3,0
9,88.9990263157895,0.045799265438229916,7.0,1.0,D2 R3,500,-1,3,0
9,78.6628157894737,0.048773910962539364,7.0,2.0,D2 R3,500,-1,3,0
9,62.464289473684225,0.05333413333310435,7.0,3.0,D2 R3,500,-1,3,0
9,61.37084210526317,0.05262647014678835,7.0,4.0,D2 R3,500,-1,3,0
10,70.61326315789474,0.04921592286762396,6.0,0.0,D2 R3,500,-1,3,0
10,68.5731842105263,0.05266060712654467,6.0,1.0,D2 R3,500,-1,3,0
10,89.42826315789475,0.04317623166291169,6.0,2.0,D2 R3,500,-1,3,0
10,92.32863157894738,0.04209503165161766,6.0,3.0,D2 R3,500,-1,3,0
10,53.625263157894736,0.05038443621538682,6.0,4.0,D2 R3,500,-1,3,0
11,87.24223684210526,0.04742197265302983,4.0,0.0,D2 R3,500,-1,3,0
11,60.91978947368421,0.054127209863851555,4.0,1.0,D2 R3,500,-1,3,0
