,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,141.99647368421049,0.03687885854736061,8.0,0.0,D3 R3,100,-3,0,2
0,196.66307894736838,0.030888846609663914,8.0,1.0,D3 R3,100,-3,0,2
0,210.5911842105263,0.030461194149778013,8.0,2.0,D3 R3,100,-3,0,2
0,163.26768421052628,0.036242130677032226,8.0,3.0,D3 R3,100,-3,0,2
0,76.38613157894737,0.04739564641577299,8.0,4.0,D3 R3,100,-3,0,2
1,102.94444736842107,0.04378321453875059,7.0,0.0,D3 R3,100,-3,0,2
1,139.74042105263158,0.038282256509183245,7.0,1.0,D3 R3,100,-3,0,2
1,116.62602631578947,0.04139468665302943,7.0,2.0,D3 R3,100,-3,0,2
1,53.45542105263158,0.056996269985357534,7.0,3.0,D3 R3,100,-3,0,2
1,129.97026315789475,0.040168826545454145,7.0,4.0,D3 R3,100,-3,0,2
2,154.23742105263156,0.035831491395464814,6.0,0.0,D3 R3,100,-3,0,2
2,157.29507894736844,0.037336467064428926,6.0,1.0,D3 R3,100,-3,0,2
2,90.66136842105263,0.04425603469187224,6.0,2.0,D3 R3,100,-3,0,2
2,61.37015789473685,0.05354631412368817,6.0,3.0,D3 R3,100,-3,0,2
2,168.4641315789474,0.03388271076290472,6.0,4.0,D3 R3,100,-3,0,2
3,199.73181578947364,0.031046944171403905,4.0,0.0,D3 R3,100,-3,0,2
3,182.47813157894737,0.03182181280321884,4.0,1.0,D3 R3,100,-3,0,2
3,160.92281578947373,0.03414889184738551,4.0,2.0,D3 R3,100,-3,0,2
3,171.82331578947367,0.03253244172426865,4.0,3.0,D3 R3,100,-3,0,2
3,213.15302631578948,0.03132722038167614,4.0,4.0,D3 R3,100,-3,0,2
4,222.83994736842106,0.02935536636845193,5.0,0.0,D3 R3,100,-3,0,2
4,212.29749999999999,0.029956842225473027,5.0,1.0,D3 R3,100,-3,0,2
4,208.60713157894736,0.0312719064491436,5.0,2.0,D3 R3,100,-3,0,2
4,225.0518947368421,0.029899172669419955,5.0,3.0,D3 R3,100,-3,0,2
4,252.93113157894734,0.028429360384221718,5.0,4.0,D3 R3,100,-3,0,2
5,104.2021052631579,0.04143692433157826,1.0,0.0,D3 R3,100,-3,0,2
5,139.9103947368421,0.03772053802532075,1.0,1.0,D3 R3,100,-3,0,2
5,178.29244736842108,0.031884204444752776,1.0,2.0,D3 R3,100,-3,0,2
5,128.63213157894737,0.034715040008187856,1.0,3.0,D3 R3,100,-3,0,2
5,95.00726315789473,0.040714987167570146,1.0,4.0,D3 R3,100,-3,0,2
6,258.85023684210523,0.026225179533250983,2.0,0.0,D3 R3,100,-3,0,2
6,180.30300000000003,0.031678002539228166,2.0,1.0,D3 R3,100,-3,0,2
6,236.2111842105263,0.0262277738644296,2.0,2.0,D3 R3,100,-3,0,2
6,216.53868421052636,0.028580455761298588,2.0,3.0,D3 R3,100,-3,0,2
6,209.11702631578947,0.028517914863188092,2.0,4.0,D3 R3,100,-3,0,2
7,220.68294736842105,0.029315263861866545,3.0,0.0,D3 R3,100,-3,0,2
7,228.55781578947364,0.030150436526104905,3.0,1.0,D3 R3,100,-3,0,2
7,208.3377105263158,0.0291272342597657,3.0,2.0,D3 R3,100,-3,0,2
7,248.61349999999993,0.028191501096465607,3.0,3.0,D3 R3,100,-3,0,2
7,250.04865789473683,0.02808468717539172,3.0,4.0,D3 R3,100,-3,0,2
8,41.45842105263159,0.0629776017652286,8.0,0.0,D2 R3,100,-3,0,2
8,36.44955263157895,0.06383901910360781,8.0,1.0,D2 R3,100,-3,0,2
8,70.975,0.04802441596819137,8.0,2.0,D2 R3,100,-3,0,2
8,55.1763947368421,0.0544596791048152,8.0,3.0,D2 R3,100,-3,0,2
8,40.62886842105264,0.06315339622137219,8.0,4.0,D2 R3,100,-3,0,2
9,44.23460526315791,0.061558523941092805,7.0,0.0,D2 R3,100,-3,0,2
9,66.83499999999998,0.04550601159641154,7.0,1.0,D2 R3,100,-3,0,2
9,57.87489473684211,0.05267598127012048,7.0,2.0,D2 R3,100,-3,0,2
9,85.21999999999998,0.04458232603862039,7.0,3.0,D2 R3,100,-3,0,2
9,110.69047368421053,0.042594777813165174,7.0,4.0,D2 R3,100,-3,0,2
10,49.33931578947369,0.057884529602589156,6.0,0.0,D2 R3,100,-3,0,2
10,28.450289473684222,0.07253283953930352,6.0,1.0,D2 R3,100,-3,0,2
10,39.265605263157916,0.06561296057615347,6.0,2.0,D2 R3,100,-3,0,2
10,111.12900000000002,0.03731049067864749,6.0,3.0,D2 R3,100,-3,0,2
10,85.80034210526314,0.04350492696649553,6.0,4.0,D2 R3,100,-3,0,2
11,47.21244736842107,0.060396918318588684,4.0,0.0,D2 R3,100,-3,0,2
11,59.736421052631584,0.049923958797854384,4.0,1.0,D2 R3,100,-3,0,2
11,52.3642105263158,0.0559849696637843,4.0,2.0,D2 R3,100,-3,0,2
11,45.304184210526316,0.060491171146735134,4.0,3.0,D2 R3,100,-3,0,2
11,69.47955263157897,0.05274447431378115,4.0,4.0,D2 R3,100,-3,0,2
12,104.44649999999999,0.040318164180439646,5.0,0.0,D2 R3,100,-3,0,2
12,69.9517105263158,0.04831176883855785,5.0,1.0,D2 R3,100,-3,0,2
12,68.36928947368422,0.049737858524841215,5.0,2.0,D2 R3,100,-3,0,2
12,77.24928947368423,0.04770578691587802,5.0,3.0,D2 R3,100,-3,0,2
12,83.67392105263158,0.04591175067905289,5.0,4.0,D2 R3,100,-3,0,2
13,67.74107894736842,0.05199804558973687,1.0,0.0,D2 R3,100,-3,0,2
13,93.88747368421052,0.048799713624789805,1.0,1.0,D2 R3,100,-3,0,2
13,73.80818421052632,0.05048467308071314,1.0,2.0,D2 R3,100,-3,0,2
13,82.09086842105263,0.04614967594715809,1.0,3.0,D2 R3,100,-3,0,2
13,58.95726315789475,0.05683626005521222,1.0,4.0,D2 R3,100,-3,0,2
14,28.774605263157902,0.07505008023271054,2.0,0.0,D2 R3,100,-3,0,2
14,73.4799210526316,0.04535625752807334,2.0,1.0,D2 R3,100,-3,0,2
14,46.10615789473685,0.06056202607880689,2.0,2.0,D2 R3,100,-3,0,2
14,27.04244736842106,0.07533674632117045,2.0,3.0,D2 R3,100,-3,0,2
14,135.993,0.04343985637503486,2.0,4.0,D2 R3,100,-3,0,2
15,32.462368421052645,0.06806296477905761,3.0,0.0,D2 R3,100,-3,0,2
15,56.286578947368426,0.056096038912898764,3.0,1.0,D2 R3,100,-3,0,2
15,50.45697368421053,0.0579787339225135,3.0,2.0,D2 R3,100,-3,0,2
15,32.98294736842106,0.06894773754421078,3.0,3.0,D2 R3,100,-3,0,2
15,53.24236842105265,0.06656992085680205,3.0,4.0,D2 R3,100,-3,0,2
16,166.1078684210526,0.036482146622158415,8.0,0.0,D3 R1,100,-3,0,2
16,127.35976315789473,0.040791107777114984,8.0,1.0,D3 R1,100,-3,0,2
16,159.21252631578943,0.03599808108920895,8.0,2.0,D3 R1,100,-3,0,2
16,75.82121052631581,0.047418157368242876,8.0,3.0,D3 R1,100,-3,0,2
16,217.46363157894731,0.032781763898871115,8.0,4.0,D3 R1,100,-3,0,2
17,133.9822894736842,0.039944022465794836,7.0,0.0,D3 R1,100,-3,0,2
17,116.58863157894737,0.04223179999417409,7.0,1.0,D3 R1,100,-3,0,2
17,95.85802631578947,0.04314284477641295,7.0,2.0,D3 R1,100,-3,0,2
17,100.06289473684211,0.043690004371646156,7.0,3.0,D3 R1,100,-3,0,2
17,119.63557894736837,0.04125125281401477,7.0,4.0,D3 R1,100,-3,0,2
18,89.88494736842104,0.04626637241092587,6.0,0.0,D3 R1,100,-3,0,2
18,120.19571052631579,0.04063913295610307,6.0,1.0,D3 R1,100,-3,0,2
18,90.4696842105263,0.04447176887809629,6.0,2.0,D3 R1,100,-3,0,2
18,128.0120263157895,0.03846105073737216,6.0,3.0,D3 R1,100,-3,0,2
18,162.57692105263158,0.035696454195133495,6.0,4.0,D3 R1,100,-3,0,2
19,148.14328947368415,0.035714520972711494,4.0,0.0,D3 R1,100,-3,0,2
19,92.03223684210525,0.042162259942214945,4.0,1.0,D3 R1,100,-3,0,2
19,164.45981578947365,0.033461087707689914,4.0,2.0,D3 R1,100,-3,0,2
19,203.64463157894735,0.031769915994960866,4.0,3.0,D3 R1,100,-3,0,2
19,172.56981578947364,0.03380010900013567,4.0,4.0,D3 R1,100,-3,0,2
20,120.6943947368421,0.03848843676408457,5.0,0.0,D3 R1,100,-3,0,2
20,141.51802631578948,0.03673491926803174,5.0,1.0,D3 R1,100,-3,0,2
20,133.82489473684208,0.03743048496862083,5.0,2.0,D3 R1,100,-3,0,2
20,162.3957894736842,0.03484460457723756,5.0,3.0,D3 R1,100,-3,0,2
20,153.44321052631582,0.03667514801598572,5.0,4.0,D3 R1,100,-3,0,2
21,199.6444210526316,0.027996759804605722,1.0,0.0,D3 R1,100,-3,0,2
21,242.69681578947365,0.027732241454063562,1.0,1.0,D3 R1,100,-3,0,2
21,339.84394736842097,0.02452193884595063,1.0,2.0,D3 R1,100,-3,0,2
21,169.6332894736842,0.0314873562102002,1.0,3.0,D3 R1,100,-3,0,2
21,276.110447368421,0.026047700224407694,1.0,4.0,D3 R1,100,-3,0,2
22,247.89097368421048,0.02608658075123795,2.0,0.0,D3 R1,100,-3,0,2
22,227.86547368421049,0.028141381040556728,2.0,1.0,D3 R1,100,-3,0,2
22,251.1064736842105,0.02730269181984476,2.0,2.0,D3 R1,100,-3,0,2
22,293.8542368421053,0.025340738882112582,2.0,3.0,D3 R1,100,-3,0,2
22,301.622447368421,0.025056045211925396,2.0,4.0,D3 R1,100,-3,0,2
23,161.98971052631578,0.032694982969216246,3.0,0.0,D3 R1,100,-3,0,2
23,179.28107894736846,0.03221831906078424,3.0,1.0,D3 R1,100,-3,0,2
23,242.23105263157896,0.028413900172128595,3.0,2.0,D3 R1,100,-3,0,2
23,164.26097368421048,0.03313235754279327,3.0,3.0,D3 R1,100,-3,0,2
23,185.60802631578943,0.028110837462186792,3.0,4.0,D3 R1,100,-3,0,2
24,249.68784210526303,0.030798238743397165,8.0,0.0,D2 R1,100,-3,0,2
24,205.9223421052632,0.031897184854812036,8.0,1.0,D2 R1,100,-3,0,2
24,227.81376315789475,0.032584675544378376,8.0,2.0,D2 R1,100,-3,0,2
24,192.27071052631578,0.03255821549351076,8.0,3.0,D2 R1,100,-3,0,2
24,250.85947368421054,0.02938088657350004,8.0,4.0,D2 R1,100,-3,0,2
25,228.61534210526312,0.03185074915298929,7.0,0.0,D2 R1,100,-3,0,2
25,157.68207894736844,0.03619520885482389,7.0,1.0,D2 R1,100,-3,0,2
25,247.96134210526316,0.02960411693687532,7.0,2.0,D2 R1,100,-3,0,2
25,351.7566578947368,0.02940314632569812,7.0,3.0,D2 R1,100,-3,0,2
25,286.7774999999999,0.029697237249902687,7.0,4.0,D2 R1,100,-3,0,2
26,124.23002631578947,0.03657934494293595,6.0,0.0,D2 R1,100,-3,0,2
26,266.20684210526315,0.0265928116523798,6.0,1.0,D2 R1,100,-3,0,2
26,176.0126052631579,0.03159634389242561,6.0,2.0,D2 R1,100,-3,0,2
26,212.64128947368422,0.02970515312001701,6.0,3.0,D2 R1,100,-3,0,2
26,200.97928947368416,0.029688514525601336,6.0,4.0,D2 R1,100,-3,0,2
27,110.83063157894736,0.038810490271634725,4.0,0.0,D2 R1,100,-3,0,2
27,91.10060526315792,0.043873985376277194,4.0,1.0,D2 R1,100,-3,0,2
27,97.00534210526317,0.043789303675024226,4.0,2.0,D2 R1,100,-3,0,2
27,150.18315789473678,0.035261763523099676,4.0,3.0,D2 R1,100,-3,0,2
27,197.56126315789473,0.034273706840804635,4.0,4.0,D2 R1,100,-3,0,2
28,178.38949999999997,0.03277646633107898,5.0,0.0,D2 R1,100,-3,0,2
28,53.80865789473685,0.05230331181285559,5.0,1.0,D2 R1,100,-3,0,2
28,88.20336842105264,0.04426758144865179,5.0,2.0,D2 R1,100,-3,0,2
28,382.5868157894737,0.024733601411463784,5.0,3.0,D2 R1,100,-3,0,2
28,312.99152631578943,0.027213179398298697,5.0,4.0,D2 R1,100,-3,0,2
29,270.1822631578947,0.02515715837944603,1.0,0.0,D2 R1,100,-3,0,2
29,171.7792368421052,0.032483897566456414,1.0,1.0,D2 R1,100,-3,0,2
29,292.82492105263157,0.02960549122719169,1.0,2.0,D2 R1,100,-3,0,2
29,262.53792105263153,0.027383497871504105,1.0,3.0,D2 R1,100,-3,0,2
29,299.1875,0.025434853777908783,1.0,4.0,D2 R1,100,-3,0,2
30,427.48357894736824,0.020027128415631056,2.0,0.0,D2 R1,100,-3,0,2
30,199.03036842105263,0.03134145343791682,2.0,1.0,D2 R1,100,-3,0,2
30,242.6490526315789,0.02852804544183322,2.0,2.0,D2 R1,100,-3,0,2
30,278.6667631578947,0.025565264642336223,2.0,3.0,D2 R1,100,-3,0,2
30,263.6254736842104,0.02668009674508077,2.0,4.0,D2 R1,100,-3,0,2
31,270.77426315789467,0.02813143739809791,3.0,0.0,D2 R1,100,-3,0,2
31,230.14573684210524,0.030225027465968644,3.0,1.0,D2 R1,100,-3,0,2
31,375.2557631578946,0.021838435011861827,3.0,2.0,D2 R1,100,-3,0,2
31,170.88818421052628,0.03372883043881129,3.0,3.0,D2 R1,100,-3,0,2
