,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,70.71163157894736,0.04743568688847793,8.0,0.0,D3 R3,50,-1,0,2
0,188.4383947368421,0.03200721114213096,8.0,1.0,D3 R3,50,-1,0,2
0,146.49321052631578,0.03647992086119131,8.0,2.0,D3 R3,50,-1,0,2
0,207.85102631578945,0.030159990053048754,8.0,3.0,D3 R3,50,-1,0,2
0,196.41563157894737,0.032700854944900506,8.0,4.0,D3 R3,50,-1,0,2
1,149.47715789473685,0.036834214380524956,7.0,0.0,D3 R3,50,-1,0,2
1,197.7665526315789,0.032552264602450046,7.0,1.0,D3 R3,50,-1,0,2
1,185.89060526315785,0.030749974663863613,7.0,2.0,D3 R3,50,-1,0,2
1,189.4395,0.033904108503354013,7.0,3.0,D3 R3,50,-1,0,2
1,137.32986842105262,0.03929920209518967,7.0,4.0,D3 R3,50,-1,0,2
2,175.7239736842105,0.034954967071815266,6.0,0.0,D3 R3,50,-1,0,2
2,189.89926315789475,0.0327961733883645,6.0,1.0,D3 R3,50,-1,0,2
2,181.92623684210523,0.03473113489798367,6.0,2.0,D3 R3,50,-1,0,2
2,157.41707894736842,0.03450233341500735,6.0,3.0,D3 R3,50,-1,0,2
2,109.32184210526316,0.04018647668790159,6.0,4.0,D3 R3,50,-1,0,2
3,218.54860526315787,0.03032385789012869,4.0,0.0,D3 R3,50,-1,0,2
3,203.90247368421055,0.030481159886612597,4.0,1.0,D3 R3,50,-1,0,2
3,189.18468421052626,0.03122481810880533,4.0,2.0,D3 R3,50,-1,0,2
3,189.6580789473684,0.031077710657688277,4.0,3.0,D3 R3,50,-1,0,2
3,227.5002105263158,0.030383274211324786,4.0,4.0,D3 R3,50,-1,0,2
4,238.9567105263158,0.02977624892426848,5.0,0.0,D3 R3,50,-1,0,2
4,203.19994736842105,0.03085556334720992,5.0,1.0,D3 R3,50,-1,0,2
4,251.5874210526316,0.027825292157612824,5.0,2.0,D3 R3,50,-1,0,2
4,222.43457894736844,0.030458397674855902,5.0,3.0,D3 R3,50,-1,0,2
4,226.23907894736848,0.03011070869961967,5.0,4.0,D3 R3,50,-1,0,2
5,87.7623947368421,0.04165883398216353,1.0,0.0,D3 R3,50,-1,0,2
5,200.39731578947365,0.031249542932945518,1.0,1.0,D3 R3,50,-1,0,2
5,203.86942105263157,0.030201917442018725,1.0,2.0,D3 R3,50,-1,0,2
5,222.448,0.029598040054524755,1.0,3.0,D3 R3,50,-1,0,2
5,127.12234210526316,0.037888947839984324,1.0,4.0,D3 R3,50,-1,0,2
6,237.8275526315789,0.026963290680503543,2.0,0.0,D3 R3,50,-1,0,2
6,207.64426315789473,0.027472083538771116,2.0,1.0,D3 R3,50,-1,0,2
6,227.7560789473684,0.028336289292331934,2.0,2.0,D3 R3,50,-1,0,2
6,187.72423684210528,0.030072908865712168,2.0,3.0,D3 R3,50,-1,0,2
6,177.00784210526317,0.0319554528919414,2.0,4.0,D3 R3,50,-1,0,2
7,264.0796315789473,0.02722820864949414,3.0,0.0,D3 R3,50,-1,0,2
7,218.05076315789475,0.029724869504103982,3.0,1.0,D3 R3,50,-1,0,2
7,280.8732105263157,0.0224381729792824,3.0,2.0,D3 R3,50,-1,0,2
7,204.09731578947367,0.029818628795917124,3.0,3.0,D3 R3,50,-1,0,2
7,196.89123684210523,0.0289852921438584,3.0,4.0,D3 R3,50,-1,0,2
8,44.00213157894737,0.06141703860964763,8.0,0.0,D2 R3,50,-1,0,2
8,45.575342105263154,0.058269029324276134,8.0,1.0,D2 R3,50,-1,0,2
8,34.64755263157895,0.061668496516486274,8.0,2.0,D2 R3,50,-1,0,2
8,47.41657894736843,0.056482031437849876,8.0,3.0,D2 R3,50,-1,0,2
8,69.95231578947367,0.04766302030038722,8.0,4.0,D2 R3,50,-1,0,2
9,52.463131578947376,0.04988430520531658,7.0,0.0,D2 R3,50,-1,0,2
9,35.142078947368425,0.06766976701911315,7.0,1.0,D2 R3,50,-1,0,2
9,81.48978947368423,0.050604479699439354,7.0,2.0,D2 R3,50,-1,0,2
9,79.94123684210527,0.04511420181036288,7.0,3.0,D2 R3,50,-1,0,2
9,58.67157894736842,0.04560049098851186,7.0,4.0,D2 R3,50,-1,0,2
10,26.00028947368422,0.07855553199264964,6.0,0.0,D2 R3,50,-1,0,2
