,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,242.00913157894735,0.029805643509938695,8.0,0.0,D3 R3,100,0,2,1
0,190.56321052631574,0.03206438834595164,8.0,1.0,D3 R3,100,0,2,1
0,235.13634210526317,0.029209672818256358,8.0,2.0,D3 R3,100,0,2,1
0,211.0653157894737,0.032876905693477905,8.0,3.0,D3 R3,100,0,2,1
0,129.30097368421053,0.039908729840117986,8.0,4.0,D3 R3,100,0,2,1
1,185.61457894736841,0.0326155096256987,7.0,0.0,D3 R3,100,0,2,1
1,134.4747105263158,0.03867000276148694,7.0,1.0,D3 R3,100,0,2,1
1,160.13052631578947,0.03477570593088931,7.0,2.0,D3 R3,100,0,2,1
1,168.3773947368421,0.03530845970684371,7.0,3.0,D3 R3,100,0,2,1
1,164.91168421052626,0.03578966234470399,7.0,4.0,D3 R3,100,0,2,1
2,175.28413157894738,0.03483337861775654,6.0,0.0,D3 R3,100,0,2,1
2,140.8590263157895,0.037442555262673226,6.0,1.0,D3 R3,100,0,2,1
2,150.75249999999997,0.03640542427849876,6.0,2.0,D3 R3,100,0,2,1
2,164.23486842105268,0.03500093983700559,6.0,3.0,D3 R3,100,0,2,1
2,159.49142105263158,0.03419084454083451,6.0,4.0,D3 R3,100,0,2,1
3,196.0895789473684,0.03205213464311004,4.0,0.0,D3 R3,100,0,2,1
3,130.86047368421052,0.03847896680560164,4.0,1.0,D3 R3,100,0,2,1
3,196.03360526315788,0.03139662278713546,4.0,2.0,D3 R3,100,0,2,1
3,187.9376315789474,0.030944476010555857,4.0,3.0,D3 R3,100,0,2,1
3,156.0624736842105,0.03494539666282867,4.0,4.0,D3 R3,100,0,2,1
4,223.59392105263157,0.030403843475142113,5.0,0.0,D3 R3,100,0,2,1
4,195.76176315789473,0.03209613761594214,5.0,1.0,D3 R3,100,0,2,1
4,233.80239473684213,0.029517354865013678,5.0,2.0,D3 R3,100,0,2,1
4,235.56571052631574,0.029110866025860906,5.0,3.0,D3 R3,100,0,2,1
4,212.5459210526315,0.030790795068361385,5.0,4.0,D3 R3,100,0,2,1
5,113.51626315789474,0.0385349654152795,1.0,0.0,D3 R3,100,0,2,1
5,186.7158684210526,0.031901629878732955,1.0,1.0,D3 R3,100,0,2,1
5,144.09947368421052,0.03478890635734568,1.0,2.0,D3 R3,100,0,2,1
5,110.78942105263158,0.03628757008098326,1.0,3.0,D3 R3,100,0,2,1
5,84.24365789473684,0.04430796358578346,1.0,4.0,D3 R3,100,0,2,1
6,216.4352894736842,0.0298396395064112,2.0,0.0,D3 R3,100,0,2,1
6,170.0268947368421,0.03250267941224337,2.0,1.0,D3 R3,100,0,2,1
6,197.80347368421053,0.02971460509972641,2.0,2.0,D3 R3,100,0,2,1
6,205.81889473684203,0.029782184806624836,2.0,3.0,D3 R3,100,0,2,1
6,191.38665789473683,0.029907411369886984,2.0,4.0,D3 R3,100,0,2,1
7,263.1248421052631,0.027452622245316454,3.0,0.0,D3 R3,100,0,2,1
7,267.6208947368421,0.026881157092807584,3.0,1.0,D3 R3,100,0,2,1
7,332.62752631578945,0.024399399145683072,3.0,2.0,D3 R3,100,0,2,1
7,226.71499999999997,0.029050897402476163,3.0,3.0,D3 R3,100,0,2,1
7,218.59042105263157,0.029759719890782556,3.0,4.0,D3 R3,100,0,2,1
8,48.461815789473675,0.056245295278780694,8.0,0.0,D2 R3,100,0,2,1
8,56.58852631578949,0.05466311456716336,8.0,1.0,D2 R3,100,0,2,1
8,34.27747368421054,0.0671287110736942,8.0,2.0,D2 R3,100,0,2,1
8,45.71639473684211,0.059089446376914,8.0,3.0,D2 R3,100,0,2,1
8,100.19397368421053,0.0424833477234906,8.0,4.0,D2 R3,100,0,2,1
9,58.23939473684212,0.052291662206207304,7.0,0.0,D2 R3,100,0,2,1
9,54.7228157894737,0.056228643221756275,7.0,1.0,D2 R3,100,0,2,1
9,49.30957894736843,0.059364632787871116,7.0,2.0,D2 R3,100,0,2,1
9,54.75118421052631,0.055368761881080274,7.0,3.0,D2 R3,100,0,2,1
