,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,73.68557894736844,0.04983129780566859,8.0,0.0,D3 R3,500,-3,3,1
0,106.73855263157895,0.040996300758730383,8.0,1.0,D3 R3,500,-3,3,1
0,87.04505263157895,0.04499434405822488,8.0,2.0,D3 R3,500,-3,3,1
0,103.74963157894737,0.0428413940197007,8.0,3.0,D3 R3,500,-3,3,1
0,130.97444736842104,0.03775707359751546,8.0,4.0,D3 R3,500,-3,3,1
1,87.18336842105263,0.046741779759325086,7.0,0.0,D3 R3,500,-3,3,1
1,67.11018421052634,0.055032060663135506,7.0,1.0,D3 R3,500,-3,3,1
1,123.73723684210526,0.03738464251326841,7.0,2.0,D3 R3,500,-3,3,1
1,125.54044736842106,0.0388350086228501,7.0,3.0,D3 R3,500,-3,3,1
1,122.05455263157897,0.04065403234933023,7.0,4.0,D3 R3,500,-3,3,1
2,82.50550000000003,0.047768917298111294,6.0,0.0,D3 R3,500,-3,3,1
2,99.95389473684214,0.04470181291136107,6.0,1.0,D3 R3,500,-3,3,1
2,50.81760526315791,0.05653285147946186,6.0,2.0,D3 R3,500,-3,3,1
2,51.78678947368421,0.0555740129388496,6.0,3.0,D3 R3,500,-3,3,1
2,71.17526315789476,0.050209050513454284,6.0,4.0,D3 R3,500,-3,3,1
3,128.60065789473683,0.038459655264998054,4.0,0.0,D3 R3,500,-3,3,1
3,111.49623684210526,0.04038665271412727,4.0,1.0,D3 R3,500,-3,3,1
3,147.22186842105265,0.035191807234055086,4.0,2.0,D3 R3,500,-3,3,1
3,117.33789473684212,0.04041051037824778,4.0,3.0,D3 R3,500,-3,3,1
3,116.68376315789475,0.038463972062365126,4.0,4.0,D3 R3,500,-3,3,1
4,200.07847368421054,0.031063875083125983,5.0,0.0,D3 R3,500,-3,3,1
4,195.54034210526316,0.031491463249867076,5.0,1.0,D3 R3,500,-3,3,1
4,216.20799999999997,0.031014751650538776,5.0,2.0,D3 R3,500,-3,3,1
4,174.89115789473684,0.03245227158070637,5.0,3.0,D3 R3,500,-3,3,1
4,164.9678157894737,0.03308339584039719,5.0,4.0,D3 R3,500,-3,3,1
5,75.36639473684211,0.043669674975495,1.0,0.0,D3 R3,500,-3,3,1
5,93.09405263157896,0.04357094145251136,1.0,1.0,D3 R3,500,-3,3,1
5,166.56897368421048,0.03285728921097461,1.0,2.0,D3 R3,500,-3,3,1
5,94.71731578947369,0.042528562994299614,1.0,3.0,D3 R3,500,-3,3,1
5,111.85984210526314,0.03735201177893258,1.0,4.0,D3 R3,500,-3,3,1
6,127.4501842105263,0.03701890379558999,2.0,0.0,D3 R3,500,-3,3,1
6,77.41755263157894,0.04533400208620848,2.0,1.0,D3 R3,500,-3,3,1
6,161.05544736842106,0.034087572572392366,2.0,2.0,D3 R3,500,-3,3,1
6,136.60173684210525,0.03696312360887819,2.0,3.0,D3 R3,500,-3,3,1
6,139.11200000000002,0.03504417967488856,2.0,4.0,D3 R3,500,-3,3,1
7,174.30581578947368,0.03295734042802366,3.0,0.0,D3 R3,500,-3,3,1
