,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,64.01289473684213,0.05304196582428064,8.0,0.0,D3 R3,50,0,0,3
0,69.75036842105266,0.04959419114184494,8.0,1.0,D3 R3,50,0,0,3
0,148.7412631578947,0.03513179578091965,8.0,2.0,D3 R3,50,0,0,3
0,97.2297105263158,0.045326863828060455,8.0,3.0,D3 R3,50,0,0,3
0,101.8326052631579,0.04291302483898129,8.0,4.0,D3 R3,50,0,0,3
1,129.02434210526317,0.03903092477309062,7.0,0.0,D3 R3,50,0,0,3
1,130.15384210526315,0.040895672447469895,7.0,1.0,D3 R3,50,0,0,3
1,145.8060263157895,0.03919401365478141,7.0,2.0,D3 R3,50,0,0,3
1,137.86405263157897,0.03804682109674693,7.0,3.0,D3 R3,50,0,0,3
1,154.7677894736842,0.03596470260957282,7.0,4.0,D3 R3,50,0,0,3
2,52.487921052631584,0.05549467482126556,6.0,0.0,D3 R3,50,0,0,3
2,107.17439473684209,0.04041890670701747,6.0,1.0,D3 R3,50,0,0,3
2,60.96071052631577,0.05200463435560174,6.0,2.0,D3 R3,50,0,0,3
2,84.44255263157898,0.04578381695246523,6.0,3.0,D3 R3,50,0,0,3
2,59.00055263157896,0.05456072375049003,6.0,4.0,D3 R3,50,0,0,3
3,176.95197368421051,0.03228636368156676,4.0,0.0,D3 R3,50,0,0,3
3,160.5151315789474,0.03458808859385233,4.0,1.0,D3 R3,50,0,0,3
3,111.00478947368418,0.03927790925093459,4.0,2.0,D3 R3,50,0,0,3
3,155.16984210526317,0.034299641017964295,4.0,3.0,D3 R3,50,0,0,3
3,172.22005263157897,0.031847998584689986,4.0,4.0,D3 R3,50,0,0,3
4,215.7385,0.030076023249679052,5.0,0.0,D3 R3,50,0,0,3
4,198.66571052631582,0.03141173934090649,5.0,1.0,D3 R3,50,0,0,3
4,224.69894736842102,0.03102729229301214,5.0,2.0,D3 R3,50,0,0,3
4,225.9879473684211,0.030076489516009816,5.0,3.0,D3 R3,50,0,0,3
4,216.47073684210525,0.030719105372765124,5.0,4.0,D3 R3,50,0,0,3
5,179.74668421052624,0.030996403151176247,1.0,0.0,D3 R3,50,0,0,3
5,94.98268421052632,0.03950082400346743,1.0,1.0,D3 R3,50,0,0,3
5,113.06599999999996,0.037329575806817,1.0,2.0,D3 R3,50,0,0,3
5,160.95418421052628,0.03354875106559023,1.0,3.0,D3 R3,50,0,0,3
5,92.39152631578948,0.042037610122602646,1.0,4.0,D3 R3,50,0,0,3
6,106.3075,0.04095025612196209,2.0,0.0,D3 R3,50,0,0,3
6,183.68944736842107,0.03117821950001532,2.0,1.0,D3 R3,50,0,0,3
6,134.34955263157892,0.03675022377303873,2.0,2.0,D3 R3,50,0,0,3
6,181.10521052631577,0.03053684596055782,2.0,3.0,D3 R3,50,0,0,3
6,99.49652631578948,0.04041400192070241,2.0,4.0,D3 R3,50,0,0,3
7,172.47439473684207,0.03395293711975698,3.0,0.0,D3 R3,50,0,0,3
7,221.1867368421053,0.02825534048508313,3.0,1.0,D3 R3,50,0,0,3
7,191.36439473684203,0.03122334874617403,3.0,2.0,D3 R3,50,0,0,3
7,226.03528947368423,0.029487931237078317,3.0,3.0,D3 R3,50,0,0,3
7,232.38368421052627,0.02796191637411533,3.0,4.0,D3 R3,50,0,0,3
8,50.909210526315796,0.05441032738149785,8.0,0.0,D2 R3,50,0,0,3
8,37.12155263157895,0.06288957807515419,8.0,1.0,D2 R3,50,0,0,3
8,41.67010526315789,0.06098491594074037,8.0,2.0,D2 R3,50,0,0,3
8,46.51678947368422,0.060358732531405807,8.0,3.0,D2 R3,50,0,0,3
8,49.91744736842105,0.05487272796424675,8.0,4.0,D2 R3,50,0,0,3
9,56.1152105263158,0.05166062276626501,7.0,0.0,D2 R3,50,0,0,3
9,68.02013157894739,0.05591402742249819,7.0,1.0,D2 R3,50,0,0,3
9,35.15147368421053,0.06765834510280208,7.0,2.0,D2 R3,50,0,0,3
9,47.95473684210527,0.05539090810621383,7.0,3.0,D2 R3,50,0,0,3
9,68.33607894736842,0.04938685689886562,7.0,4.0,D2 R3,50,0,0,3
10,43.75413157894739,0.0727576018626842,6.0,0.0,D2 R3,50,0,0,3
10,26.968578947368425,0.07089971117234069,6.0,1.0,D2 R3,50,0,0,3
10,30.574157894736846,0.06878351613150308,6.0,2.0,D2 R3,50,0,0,3
10,41.465236842105284,0.06693346688256681,6.0,3.0,D2 R3,50,0,0,3
10,62.06955263157896,0.05151876187841441,6.0,4.0,D2 R3,50,0,0,3
11,47.711894736842105,0.06070340226948908,4.0,0.0,D2 R3,50,0,0,3
11,47.63847368421054,0.057888650995919964,4.0,1.0,D2 R3,50,0,0,3
11,65.28826315789473,0.048138758061470915,4.0,2.0,D2 R3,50,0,0,3
11,90.91802631578949,0.04856848977934134,4.0,3.0,D2 R3,50,0,0,3
11,48.17876315789474,0.06548821815755507,4.0,4.0,D2 R3,50,0,0,3
12,67.79344736842106,0.04800634408098747,5.0,0.0,D2 R3,50,0,0,3
12,69.15692105263159,0.04881371821396704,5.0,1.0,D2 R3,50,0,0,3
12,87.21086842105262,0.04258971710131547,5.0,2.0,D2 R3,50,0,0,3
12,62.54668421052632,0.052339932081582885,5.0,3.0,D2 R3,50,0,0,3
12,89.72139473684213,0.044378701905593024,5.0,4.0,D2 R3,50,0,0,3
