,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,79.78760526315791,0.04557334048411295,8.0,0.0,D3 R3,500,-3,1,3
0,74.1523947368421,0.04841605737963767,8.0,1.0,D3 R3,500,-3,1,3
0,84.25913157894738,0.04694666036756598,8.0,2.0,D3 R3,500,-3,1,3
0,138.70460526315787,0.03638358469773235,8.0,3.0,D3 R3,500,-3,1,3
0,94.69800000000001,0.04304124962143954,8.0,4.0,D3 R3,500,-3,1,3
1,87.18336842105263,0.046741779759325086,7.0,0.0,D3 R3,500,-3,1,3
1,67.11018421052634,0.055032060663135506,7.0,1.0,D3 R3,500,-3,1,3
1,123.73723684210526,0.03738464251326841,7.0,2.0,D3 R3,500,-3,1,3
1,125.54044736842106,0.0388350086228501,7.0,3.0,D3 R3,500,-3,1,3
1,122.05455263157897,0.04065403234933023,7.0,4.0,D3 R3,500,-3,1,3
2,51.914289473684214,0.05608873312332435,6.0,0.0,D3 R3,500,-3,1,3
2,74.97265789473683,0.048769597950060306,6.0,1.0,D3 R3,500,-3,1,3
2,74.96528947368424,0.05117414323941427,6.0,2.0,D3 R3,500,-3,1,3
2,69.23471052631578,0.05062115892887024,6.0,3.0,D3 R3,500,-3,1,3
2,52.15631578947368,0.05579029294333917,6.0,4.0,D3 R3,500,-3,1,3
3,128.60065789473683,0.038459655264998054,4.0,0.0,D3 R3,500,-3,1,3
3,111.49623684210526,0.04038665271412727,4.0,1.0,D3 R3,500,-3,1,3
3,147.22186842105265,0.035191807234055086,4.0,2.0,D3 R3,500,-3,1,3
3,117.33789473684212,0.04041051037824778,4.0,3.0,D3 R3,500,-3,1,3
3,116.68376315789475,0.038463972062365126,4.0,4.0,D3 R3,500,-3,1,3
4,200.07847368421054,0.031063875083125983,5.0,0.0,D3 R3,500,-3,1,3
4,195.54034210526316,0.031491463249867076,5.0,1.0,D3 R3,500,-3,1,3
4,216.20799999999997,0.031014751650538776,5.0,2.0,D3 R3,500,-3,1,3
4,174.89115789473684,0.03245227158070637,5.0,3.0,D3 R3,500,-3,1,3
4,164.9678157894737,0.03308339584039719,5.0,4.0,D3 R3,500,-3,1,3
5,74.16521052631576,0.04425982527037345,1.0,0.0,D3 R3,500,-3,1,3
5,87.80552631578946,0.04461068512303766,1.0,1.0,D3 R3,500,-3,1,3
5,167.0386842105263,0.0328359580110609,1.0,2.0,D3 R3,500,-3,1,3
