,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,96.46747368421053,0.044109031367730644,8.0,0.0,D3 R3,500,0,1,3
0,132.8439736842105,0.03725068554278166,8.0,1.0,D3 R3,500,0,1,3
0,181.00252631578948,0.03396012612174734,8.0,2.0,D3 R3,500,0,1,3
0,199.4227894736842,0.031821149041412526,8.0,3.0,D3 R3,500,0,1,3
0,70.10739473684212,0.04997399600800712,8.0,4.0,D3 R3,500,0,1,3
1,124.29044736842106,0.039426269769310386,7.0,0.0,D3 R3,500,0,1,3
1,151.48123684210532,0.03763349277430083,7.0,1.0,D3 R3,500,0,1,3
1,162.80165789473682,0.035294580461769184,7.0,2.0,D3 R3,500,0,1,3
1,168.56128947368418,0.03609295670273782,7.0,3.0,D3 R3,500,0,1,3
1,145.8919210526316,0.03913055691866068,7.0,4.0,D3 R3,500,0,1,3
2,84.97889473684211,0.045418090865197484,6.0,0.0,D3 R3,500,0,1,3
2,54.305684210526316,0.055673831238424246,6.0,1.0,D3 R3,500,0,1,3
2,170.57081578947373,0.035651300613821435,6.0,2.0,D3 R3,500,0,1,3
2,148.99734210526316,0.03622247259334492,6.0,3.0,D3 R3,500,0,1,3
2,139.15165789473684,0.03808821223629879,6.0,4.0,D3 R3,500,0,1,3
3,124.359,0.04034147010864027,4.0,0.0,D3 R3,500,0,1,3
3,103.55010526315789,0.04186653953892044,4.0,1.0,D3 R3,500,0,1,3
3,179.05897368421054,0.03268376557032491,4.0,2.0,D3 R3,500,0,1,3
3,179.9205,0.03295882703887373,4.0,3.0,D3 R3,500,0,1,3
3,208.75144736842105,0.02949450040289919,4.0,4.0,D3 R3,500,0,1,3
4,201.5745,0.030407555966137666,5.0,0.0,D3 R3,500,0,1,3
4,224.33715789473678,0.0296572525966069,5.0,1.0,D3 R3,500,0,1,3
4,235.77231578947362,0.02870596109201129,5.0,2.0,D3 R3,500,0,1,3
4,237.67810526315793,0.029482593813132153,5.0,3.0,D3 R3,500,0,1,3
4,211.48010526315787,0.029735922202818548,5.0,4.0,D3 R3,500,0,1,3
5,89.91497368421051,0.04256023513749011,1.0,0.0,D3 R3,500,0,1,3
5,99.234,0.03891120743066079,1.0,1.0,D3 R3,500,0,1,3
5,79.54250000000002,0.045501495363695584,1.0,2.0,D3 R3,500,0,1,3
5,103.81307894736842,0.04160274968272452,1.0,3.0,D3 R3,500,0,1,3
5,169.771,0.03272784505746235,1.0,4.0,D3 R3,500,0,1,3
6,183.6669736842105,0.03210560828114759,2.0,0.0,D3 R3,500,0,1,3
6,137.1593947368421,0.03580366398248421,2.0,1.0,D3 R3,500,0,1,3
6,191.42989473684207,0.02951153584485967,2.0,2.0,D3 R3,500,0,1,3
6,191.80628947368422,0.031489269596530686,2.0,3.0,D3 R3,500,0,1,3
6,191.64484210526317,0.031417415817035284,2.0,4.0,D3 R3,500,0,1,3
7,209.0590526315789,0.030260320233094322,3.0,0.0,D3 R3,500,0,1,3
7,230.90594736842107,0.027383674898916122,3.0,1.0,D3 R3,500,0,1,3
7,207.9871052631579,0.029189157665265985,3.0,2.0,D3 R3,500,0,1,3
7,256.3014210526316,0.02728772897026373,3.0,3.0,D3 R3,500,0,1,3
7,253.99821052631575,0.027239664232130763,3.0,4.0,D3 R3,500,0,1,3
8,55.1842105263158,0.05363475857007102,8.0,0.0,D2 R3,500,0,1,3
8,50.918736842105275,0.060811388166591984,8.0,1.0,D2 R3,500,0,1,3
8,47.61881578947369,0.060510504227643466,8.0,2.0,D2 R3,500,0,1,3
8,40.67573684210525,0.061606516545625475,8.0,3.0,D2 R3,500,0,1,3
8,86.26160526315792,0.0460380315202593,8.0,4.0,D2 R3,500,0,1,3
9,64.03789473684212,0.05119380575736129,7.0,0.0,D2 R3,500,0,1,3
9,52.02328947368421,0.05741573676488744,7.0,1.0,D2 R3,500,0,1,3
9,76.45752631578948,0.049633626541453826,7.0,2.0,D2 R3,500,0,1,3
9,76.51186842105264,0.050349533113669916,7.0,3.0,D2 R3,500,0,1,3
9,85.85442105263158,0.045443482599855,7.0,4.0,D2 R3,500,0,1,3
10,29.88976315789474,0.0770206401987188,6.0,0.0,D2 R3,500,0,1,3
10,31.348368421052633,0.06616614276768341,6.0,1.0,D2 R3,500,0,1,3
10,27.863105263157895,0.07428118137063501,6.0,2.0,D2 R3,500,0,1,3
10,34.743605263157896,0.06659771422628712,6.0,3.0,D2 R3,500,0,1,3
10,51.951052631578946,0.060258449023106786,6.0,4.0,D2 R3,500,0,1,3
11,59.87560526315789,0.05118473819238225,4.0,0.0,D2 R3,500,0,1,3
11,52.63744736842106,0.0587037670977608,4.0,1.0,D2 R3,500,0,1,3
11,67.67973684210527,0.05167938998314968,4.0,2.0,D2 R3,500,0,1,3
11,87.37755263157896,0.04698369346404714,4.0,3.0,D2 R3,500,0,1,3
11,68.08678947368422,0.04976726652303214,4.0,4.0,D2 R3,500,0,1,3
12,42.8691052631579,0.061576211702616374,5.0,0.0,D2 R3,500,0,1,3
12,40.11410526315791,0.06953983344028838,5.0,1.0,D2 R3,500,0,1,3
12,76.85597368421053,0.04741366625691835,5.0,2.0,D2 R3,500,0,1,3
12,75.59789473684214,0.047781459448577035,5.0,3.0,D2 R3,500,0,1,3
12,74.18607894736843,0.047105116142081675,5.0,4.0,D2 R3,500,0,1,3
13,53.63284210526317,0.06012440070018817,1.0,0.0,D2 R3,500,0,1,3
13,66.3784210526316,0.05451758973054202,1.0,1.0,D2 R3,500,0,1,3
13,71.37115789473687,0.05276730525766051,1.0,2.0,D2 R3,500,0,1,3
13,71.18778947368422,0.05151934324631726,1.0,3.0,D2 R3,500,0,1,3
13,59.109578947368426,0.056608287985930664,1.0,4.0,D2 R3,500,0,1,3
14,46.583894736842126,0.06901323190001553,2.0,0.0,D2 R3,500,0,1,3
14,47.00405263157895,0.07027094131933781,2.0,1.0,D2 R3,500,0,1,3
14,60.45463157894738,0.05654404063962847,2.0,2.0,D2 R3,500,0,1,3
14,27.38084210526316,0.0708978357662876,2.0,3.0,D2 R3,500,0,1,3
14,47.874447368421066,0.05691262681877146,2.0,4.0,D2 R3,500,0,1,3
15,39.20686842105265,0.07696702625276561,3.0,0.0,D2 R3,500,0,1,3
15,20.966605263157902,0.09192098859370651,3.0,1.0,D2 R3,500,0,1,3
15,16.225105263157893,0.1019099648119743,3.0,2.0,D2 R3,500,0,1,3
15,71.53586842105264,0.05602137440818208,3.0,3.0,D2 R3,500,0,1,3
15,44.01847368421054,0.0736295050684201,3.0,4.0,D2 R3,500,0,1,3
16,81.1562105263158,0.04644270142051879,8.0,0.0,D3 R1,500,0,1,3
16,83.15534210526317,0.048929566655293334,8.0,1.0,D3 R1,500,0,1,3
16,215.86492105263153,0.03204515512146887,8.0,2.0,D3 R1,500,0,1,3
16,182.98523684210528,0.03491085302996446,8.0,3.0,D3 R1,500,0,1,3
16,118.94315789473684,0.040833711155845276,8.0,4.0,D3 R1,500,0,1,3
17,119.22405263157893,0.04180280345540597,7.0,0.0,D3 R1,500,0,1,3
17,87.47605263157894,0.04227001894233123,7.0,1.0,D3 R1,500,0,1,3
17,91.97994736842107,0.043498877624263334,7.0,2.0,D3 R1,500,0,1,3
17,106.37142105263158,0.04073561809666636,7.0,3.0,D3 R1,500,0,1,3
17,73.74986842105265,0.04977535058958189,7.0,4.0,D3 R1,500,0,1,3
18,103.3360789473684,0.040447736532242665,6.0,0.0,D3 R1,500,0,1,3
18,73.78336842105264,0.04660165592744592,6.0,1.0,D3 R1,500,0,1,3
18,145.83736842105264,0.03560853060045509,6.0,2.0,D3 R1,500,0,1,3
18,125.02576315789474,0.03798090532063539,6.0,3.0,D3 R1,500,0,1,3
18,168.32344736842106,0.03510180583464597,6.0,4.0,D3 R1,500,0,1,3
