,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,64.01289473684213,0.05304196582428064,8.0,0.0,D3 R3,50,0,1,3
0,69.75036842105266,0.04959419114184494,8.0,1.0,D3 R3,50,0,1,3
0,148.7412631578947,0.03513179578091965,8.0,2.0,D3 R3,50,0,1,3
0,97.2297105263158,0.045326863828060455,8.0,3.0,D3 R3,50,0,1,3
0,101.8326052631579,0.04291302483898129,8.0,4.0,D3 R3,50,0,1,3
1,129.02434210526317,0.03903092477309062,7.0,0.0,D3 R3,50,0,1,3
1,130.15384210526315,0.040895672447469895,7.0,1.0,D3 R3,50,0,1,3
1,145.8060263157895,0.03919401365478141,7.0,2.0,D3 R3,50,0,1,3
1,137.86405263157897,0.03804682109674693,7.0,3.0,D3 R3,50,0,1,3
1,154.7677894736842,0.03596470260957282,7.0,4.0,D3 R3,50,0,1,3
2,52.487921052631584,0.05549467482126556,6.0,0.0,D3 R3,50,0,1,3
2,102.2608157894737,0.041323130423931355,6.0,1.0,D3 R3,50,0,1,3
2,62.23863157894735,0.051124545795786625,6.0,2.0,D3 R3,50,0,1,3
2,143.69110526315788,0.036237396318813515,6.0,3.0,D3 R3,50,0,1,3
2,48.59973684210526,0.05885673248192388,6.0,4.0,D3 R3,50,0,1,3
3,169.35192105263158,0.032737577204473095,4.0,0.0,D3 R3,50,0,1,3
3,161.8803157894737,0.034605148088662004,4.0,1.0,D3 R3,50,0,1,3
3,186.64313157894733,0.03061106090715406,4.0,2.0,D3 R3,50,0,1,3
3,116.42321052631578,0.04022623866344342,4.0,3.0,D3 R3,50,0,1,3
3,163.24155263157897,0.03230845429352146,4.0,4.0,D3 R3,50,0,1,3
4,213.71347368421056,0.031808170260026886,5.0,0.0,D3 R3,50,0,1,3
4,256.8880789473684,0.029557891925326,5.0,1.0,D3 R3,50,0,1,3
4,227.00250000000005,0.02950413722808053,5.0,2.0,D3 R3,50,0,1,3
4,236.46139473684212,0.029306279757775413,5.0,3.0,D3 R3,50,0,1,3
4,205.64668421052625,0.03143226349414962,5.0,4.0,D3 R3,50,0,1,3
5,129.8474736842105,0.03664184766083719,1.0,0.0,D3 R3,50,0,1,3
5,157.9235526315789,0.03404516716366973,1.0,1.0,D3 R3,50,0,1,3
5,95.86405263157891,0.03968734718163698,1.0,2.0,D3 R3,50,0,1,3
5,163.06802631578947,0.03330338798034712,1.0,3.0,D3 R3,50,0,1,3
5,77.83992105263157,0.04580903242291356,1.0,4.0,D3 R3,50,0,1,3
6,189.53221052631582,0.03046359823091348,2.0,0.0,D3 R3,50,0,1,3
6,100.67860526315788,0.03800028703055323,2.0,1.0,D3 R3,50,0,1,3
6,91.97057894736842,0.04263265511962018,2.0,2.0,D3 R3,50,0,1,3
6,159.79657894736843,0.0318840632652852,2.0,3.0,D3 R3,50,0,1,3
6,121.05342105263159,0.03822468292924811,2.0,4.0,D3 R3,50,0,1,3
7,200.49278947368416,0.03145838278814455,3.0,0.0,D3 R3,50,0,1,3
7,241.84152631578945,0.028338452093154467,3.0,1.0,D3 R3,50,0,1,3
7,194.0545,0.031353184218908606,3.0,2.0,D3 R3,50,0,1,3
7,199.3013421052632,0.028736932475277224,3.0,3.0,D3 R3,50,0,1,3
7,217.13392105263154,0.02959953745801666,3.0,4.0,D3 R3,50,0,1,3
8,52.2857105263158,0.05533365178072547,8.0,0.0,D2 R3,50,0,1,3
8,35.506078947368415,0.0611688180977794,8.0,1.0,D2 R3,50,0,1,3
8,45.58586842105263,0.057296641477958724,8.0,2.0,D2 R3,50,0,1,3
8,43.4062105263158,0.06020568392378998,8.0,3.0,D2 R3,50,0,1,3
8,37.92644736842105,0.06154069043281338,8.0,4.0,D2 R3,50,0,1,3
9,56.1152105263158,0.05166062276626501,7.0,0.0,D2 R3,50,0,1,3
9,68.02013157894739,0.05591402742249819,7.0,1.0,D2 R3,50,0,1,3
9,35.15147368421053,0.06765834510280208,7.0,2.0,D2 R3,50,0,1,3
9,47.95473684210527,0.05539090810621383,7.0,3.0,D2 R3,50,0,1,3
9,68.33607894736842,0.04938685689886562,7.0,4.0,D2 R3,50,0,1,3
10,29.461000000000002,0.06871152159169512,6.0,0.0,D2 R3,50,0,1,3
10,30.724289473684212,0.06983524586551516,6.0,1.0,D2 R3,50,0,1,3
10,27.187526315789484,0.0752404962202413,6.0,2.0,D2 R3,50,0,1,3
10,43.20202631578949,0.06432864190215018,6.0,3.0,D2 R3,50,0,1,3
10,48.83510526315791,0.06786118612076752,6.0,4.0,D2 R3,50,0,1,3
11,50.47442105263159,0.055194007488167406,4.0,0.0,D2 R3,50,0,1,3
11,52.04934210526316,0.05820129364298917,4.0,1.0,D2 R3,50,0,1,3
11,60.305763157894745,0.04880697182385893,4.0,2.0,D2 R3,50,0,1,3
11,71.72226315789476,0.04932044085799106,4.0,3.0,D2 R3,50,0,1,3
11,42.781447368421055,0.06384059474500627,4.0,4.0,D2 R3,50,0,1,3
12,90.35455263157894,0.04459709985850509,5.0,0.0,D2 R3,50,0,1,3
12,65.51152631578948,0.05058078546964017,5.0,1.0,D2 R3,50,0,1,3
12,74.7149210526316,0.044200030082340205,5.0,2.0,D2 R3,50,0,1,3
12,64.21628947368421,0.048506935420963446,5.0,3.0,D2 R3,50,0,1,3
12,69.9993947368421,0.04765059230868407,5.0,4.0,D2 R3,50,0,1,3
13,81.8647105263158,0.047152192882503455,1.0,0.0,D2 R3,50,0,1,3
13,90.90834210526316,0.05048653861889773,1.0,1.0,D2 R3,50,0,1,3
13,73.5200263157895,0.049336704967637555,1.0,2.0,D2 R3,50,0,1,3
13,81.46171052631578,0.048798060335640145,1.0,3.0,D2 R3,50,0,1,3
13,56.135447368421055,0.05734825514713636,1.0,4.0,D2 R3,50,0,1,3
14,33.66136842105264,0.06587584330619184,2.0,0.0,D2 R3,50,0,1,3
14,61.076500000000024,0.05248830498944332,2.0,1.0,D2 R3,50,0,1,3
14,58.4768157894737,0.054727469465775815,2.0,2.0,D2 R3,50,0,1,3
14,33.33381578947369,0.06444870353864098,2.0,3.0,D2 R3,50,0,1,3
14,26.22815789473685,0.07295483224897756,2.0,4.0,D2 R3,50,0,1,3
15,31.712315789473692,0.07192194811390065,3.0,0.0,D2 R3,50,0,1,3
15,27.60807894736842,0.07089163778245798,3.0,1.0,D2 R3,50,0,1,3
15,62.44244736842107,0.05318799629745894,3.0,2.0,D2 R3,50,0,1,3
15,19.50068421052632,0.09422678851117762,3.0,3.0,D2 R3,50,0,1,3
15,16.63707894736842,0.10117357243372782,3.0,4.0,D2 R3,50,0,1,3
16,127.68276315789473,0.03810782104674509,8.0,0.0,D3 R1,50,0,1,3
16,65.74476315789475,0.05171806226057701,8.0,1.0,D3 R1,50,0,1,3
16,95.5928947368421,0.04250984487571486,8.0,2.0,D3 R1,50,0,1,3
16,116.05773684210527,0.04512420915736433,8.0,3.0,D3 R1,50,0,1,3
16,69.41865789473687,0.0503945410192705,8.0,4.0,D3 R1,50,0,1,3
17,99.17581578947369,0.04473005366452208,7.0,0.0,D3 R1,50,0,1,3
17,82.4748157894737,0.04713732736991935,7.0,1.0,D3 R1,50,0,1,3
17,80.23468421052632,0.05085304175716217,7.0,2.0,D3 R1,50,0,1,3
17,109.35249999999998,0.040946560843071377,7.0,3.0,D3 R1,50,0,1,3
17,96.45260526315789,0.04343100763075518,7.0,4.0,D3 R1,50,0,1,3
18,108.81136842105263,0.0428190404096898,6.0,0.0,D3 R1,50,0,1,3
18,125.4629210526316,0.04003775486218518,6.0,1.0,D3 R1,50,0,1,3
18,104.50778947368423,0.04245561475678726,6.0,2.0,D3 R1,50,0,1,3
18,125.00907894736842,0.04093181022924175,6.0,3.0,D3 R1,50,0,1,3
18,115.88952631578948,0.03916981726390276,6.0,4.0,D3 R1,50,0,1,3
19,224.09571052631577,0.030898065363599972,4.0,0.0,D3 R1,50,0,1,3
19,150.8508684210526,0.03693040171237132,4.0,1.0,D3 R1,50,0,1,3
19,147.1069736842105,0.03604004294241141,4.0,2.0,D3 R1,50,0,1,3
19,163.05986842105258,0.034503336985832175,4.0,3.0,D3 R1,50,0,1,3
19,104.62102631578949,0.04089879662162389,4.0,4.0,D3 R1,50,0,1,3
20,87.26960526315789,0.04428290597705681,5.0,0.0,D3 R1,50,0,1,3
20,119.89197368421053,0.03865837841408572,5.0,1.0,D3 R1,50,0,1,3
20,146.79368421052627,0.03695659841225902,5.0,2.0,D3 R1,50,0,1,3
20,163.43334210526314,0.03280032767892534,5.0,3.0,D3 R1,50,0,1,3
20,114.3737631578947,0.04109245285256701,5.0,4.0,D3 R1,50,0,1,3
21,311.0197894736841,0.02511918956118063,1.0,0.0,D3 R1,50,0,1,3
21,308.9575,0.025849199101380785,1.0,1.0,D3 R1,50,0,1,3
21,247.1432105263158,0.02762400898812801,1.0,2.0,D3 R1,50,0,1,3
21,268.0956578947368,0.02576301005279874,1.0,3.0,D3 R1,50,0,1,3
21,234.96207894736838,0.027316809888657832,1.0,4.0,D3 R1,50,0,1,3
22,253.14281578947373,0.027805150333014762,2.0,0.0,D3 R1,50,0,1,3
22,209.20928947368424,0.031010302327057572,2.0,1.0,D3 R1,50,0,1,3
22,249.31057894736836,0.02767256358965082,2.0,2.0,D3 R1,50,0,1,3
22,279.2563684210527,0.024899882632748567,2.0,3.0,D3 R1,50,0,1,3
22,192.47418421052632,0.03175303985709408,2.0,4.0,D3 R1,50,0,1,3
23,93.64234210526314,0.03844459894921067,3.0,0.0,D3 R1,50,0,1,3
23,146.75736842105263,0.03152372913560447,3.0,1.0,D3 R1,50,0,1,3
23,159.96681578947363,0.03359466407472515,3.0,2.0,D3 R1,50,0,1,3
23,211.22984210526312,0.029420252319403987,3.0,3.0,D3 R1,50,0,1,3
23,247.24086842105265,0.026998691873512806,3.0,4.0,D3 R1,50,0,1,3
24,243.8621052631579,0.030986079440832353,8.0,0.0,D2 R1,50,0,1,3
24,214.07786842105264,0.032235708895227345,8.0,1.0,D2 R1,50,0,1,3
24,244.2191578947368,0.030774625299536465,8.0,2.0,D2 R1,50,0,1,3
24,196.61739473684213,0.03247445725429786,8.0,3.0,D2 R1,50,0,1,3
24,124.90265789473683,0.035417943869208976,8.0,4.0,D2 R1,50,0,1,3
25,213.59794736842107,0.0332434828970229,7.0,0.0,D2 R1,50,0,1,3
25,148.10542105263156,0.03582290911099369,7.0,1.0,D2 R1,50,0,1,3
25,240.92178947368416,0.03074863463401188,7.0,2.0,D2 R1,50,0,1,3
25,158.82273684210523,0.03457297873666314,7.0,3.0,D2 R1,50,0,1,3
25,262.35665789473677,0.029148790855029454,7.0,4.0,D2 R1,50,0,1,3
26,138.39323684210527,0.035703015732707684,6.0,0.0,D2 R1,50,0,1,3
26,210.54207894736842,0.03033460102573596,6.0,1.0,D2 R1,50,0,1,3
26,224.206894736842,0.027852960275738792,6.0,2.0,D2 R1,50,0,1,3
26,121.72028947368419,0.035594072812626845,6.0,3.0,D2 R1,50,0,1,3
26,90.66668421052631,0.03970825043180032,6.0,4.0,D2 R1,50,0,1,3
27,160.94560526315792,0.03465366836717204,4.0,0.0,D2 R1,50,0,1,3
27,165.01828947368418,0.033057623030750605,4.0,1.0,D2 R1,50,0,1,3
27,178.4190263157895,0.033861856804676085,4.0,2.0,D2 R1,50,0,1,3
27,90.87313157894737,0.042514963961702,4.0,3.0,D2 R1,50,0,1,3
27,177.4538421052631,0.03287103356521406,4.0,4.0,D2 R1,50,0,1,3
28,322.95160526315783,0.02604978054575497,5.0,0.0,D2 R1,50,0,1,3
28,227.2193684210526,0.03047136046953378,5.0,1.0,D2 R1,50,0,1,3
28,108.81478947368423,0.04011577341904692,5.0,2.0,D2 R1,50,0,1,3
28,112.35418421052628,0.03721706281456042,5.0,3.0,D2 R1,50,0,1,3
28,51.84768421052632,0.05256745435740378,5.0,4.0,D2 R1,50,0,1,3
29,256.3564473684211,0.024952794768502436,1.0,0.0,D2 R1,50,0,1,3
29,191.02813157894732,0.030819283814645094,1.0,1.0,D2 R1,50,0,1,3
29,168.98571052631578,0.033090705735813235,1.0,2.0,D2 R1,50,0,1,3
29,256.5181842105262,0.02671779133763153,1.0,3.0,D2 R1,50,0,1,3
29,249.51552631578943,0.027831812095926053,1.0,4.0,D2 R1,50,0,1,3
30,214.58799999999997,0.03046586573641477,2.0,0.0,D2 R1,50,0,1,3
30,271.8489210526316,0.02675965148069797,2.0,1.0,D2 R1,50,0,1,3
30,287.8350263157894,0.026054884272624076,2.0,2.0,D2 R1,50,0,1,3
30,168.6368947368421,0.030847718188733563,2.0,3.0,D2 R1,50,0,1,3
30,221.0373421052631,0.029590165741125163,2.0,4.0,D2 R1,50,0,1,3
31,275.9220526315789,0.027655240495605995,3.0,0.0,D2 R1,50,0,1,3
31,368.14078947368415,0.022522034455418987,3.0,1.0,D2 R1,50,0,1,3
31,266.598394736842,0.022068256931369074,3.0,2.0,D2 R1,50,0,1,3
31,176.85607894736845,0.032041302768496996,3.0,3.0,D2 R1,50,0,1,3
31,110.73676315789474,0.03900469642863927,3.0,4.0,D2 R1,50,0,1,3
