,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,79.78760526315791,0.04557334048411295,8.0,0.0,D3 R3,500,-1,3,3
0,74.1523947368421,0.04841605737963767,8.0,1.0,D3 R3,500,-1,3,3
0,84.25913157894738,0.04694666036756598,8.0,2.0,D3 R3,500,-1,3,3
0,138.70460526315787,0.03638358469773235,8.0,3.0,D3 R3,500,-1,3,3
0,94.69800000000001,0.04304124962143954,8.0,4.0,D3 R3,500,-1,3,3
1,90.08315789473686,0.04976613590131825,7.0,0.0,D3 R3,500,-1,3,3
1,125.21468421052633,0.03894051771185883,7.0,1.0,D3 R3,500,-1,3,3
1,113.0057894736842,0.039993723538046234,7.0,2.0,D3 R3,500,-1,3,3
1,125.02552631578948,0.03996010389184557,7.0,3.0,D3 R3,500,-1,3,3
1,123.45807894736842,0.040867819496030265,7.0,4.0,D3 R3,500,-1,3,3
2,49.94413157894738,0.05710460829117597,6.0,0.0,D3 R3,500,-1,3,3
2,99.807,0.04458504432301619,6.0,1.0,D3 R3,500,-1,3,3
2,65.60884210526316,0.050154715616928365,6.0,2.0,D3 R3,500,-1,3,3
2,56.12002631578949,0.05433538253305898,6.0,3.0,D3 R3,500,-1,3,3
2,53.75244736842104,0.05514606015064451,6.0,4.0,D3 R3,500,-1,3,3
3,132.13823684210521,0.03620209127581419,4.0,0.0,D3 R3,500,-1,3,3
3,134.22163157894735,0.037074123738391036,4.0,1.0,D3 R3,500,-1,3,3
3,119.96918421052631,0.038830211415334284,4.0,2.0,D3 R3,500,-1,3,3
3,109.0535789473684,0.041552994065283344,4.0,3.0,D3 R3,500,-1,3,3
3,113.2802105263158,0.04095434844445331,4.0,4.0,D3 R3,500,-1,3,3
4,200.07847368421054,0.031063875083125983,5.0,0.0,D3 R3,500,-1,3,3
4,195.54034210526316,0.031491463249867076,5.0,1.0,D3 R3,500,-1,3,3
4,216.20799999999997,0.031014751650538776,5.0,2.0,D3 R3,500,-1,3,3
4,174.89115789473684,0.03245227158070637,5.0,3.0,D3 R3,500,-1,3,3
4,164.9678157894737,0.03308339584039719,5.0,4.0,D3 R3,500,-1,3,3
5,74.26671052631579,0.04406940195153153,1.0,0.0,D3 R3,500,-1,3,3
5,106.22831578947368,0.042695067248020815,1.0,1.0,D3 R3,500,-1,3,3
5,105.27681578947369,0.040686487135866915,1.0,2.0,D3 R3,500,-1,3,3
