,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,70.71163157894736,0.04743568688847793,8.0,0.0,D3 R3,50,-5,0,0
0,188.4383947368421,0.03200721114213096,8.0,1.0,D3 R3,50,-5,0,0
0,146.49321052631578,0.03647992086119131,8.0,2.0,D3 R3,50,-5,0,0
0,207.85102631578945,0.030159990053048754,8.0,3.0,D3 R3,50,-5,0,0
0,196.41563157894737,0.032700854944900506,8.0,4.0,D3 R3,50,-5,0,0
1,149.47715789473685,0.036834214380524956,7.0,0.0,D3 R3,50,-5,0,0
1,197.7665526315789,0.032552264602450046,7.0,1.0,D3 R3,50,-5,0,0
1,185.89060526315785,0.030749974663863613,7.0,2.0,D3 R3,50,-5,0,0
1,189.4395,0.033904108503354013,7.0,3.0,D3 R3,50,-5,0,0
1,137.32986842105262,0.03929920209518967,7.0,4.0,D3 R3,50,-5,0,0
2,175.7239736842105,0.034954967071815266,6.0,0.0,D3 R3,50,-5,0,0
2,152.63786842105264,0.035851392837950566,6.0,1.0,D3 R3,50,-5,0,0
2,159.95602631578953,0.03481828073196887,6.0,2.0,D3 R3,50,-5,0,0
2,145.8497894736842,0.036777848099138755,6.0,3.0,D3 R3,50,-5,0,0
2,199.77200000000002,0.03242794057043846,6.0,4.0,D3 R3,50,-5,0,0
3,218.54860526315787,0.03032385789012869,4.0,0.0,D3 R3,50,-5,0,0
3,203.90247368421055,0.030481159886612597,4.0,1.0,D3 R3,50,-5,0,0
3,189.18468421052626,0.03122481810880533,4.0,2.0,D3 R3,50,-5,0,0
3,189.6580789473684,0.031077710657688277,4.0,3.0,D3 R3,50,-5,0,0
3,227.5002105263158,0.030383274211324786,4.0,4.0,D3 R3,50,-5,0,0
4,238.9567105263158,0.02977624892426848,5.0,0.0,D3 R3,50,-5,0,0
4,203.19994736842105,0.03085556334720992,5.0,1.0,D3 R3,50,-5,0,0
4,251.5874210526316,0.027825292157612824,5.0,2.0,D3 R3,50,-5,0,0
4,222.43457894736844,0.030458397674855902,5.0,3.0,D3 R3,50,-5,0,0
4,226.23907894736848,0.03011070869961967,5.0,4.0,D3 R3,50,-5,0,0
5,87.7623947368421,0.04165883398216353,1.0,0.0,D3 R3,50,-5,0,0
5,200.39731578947365,0.031249542932945518,1.0,1.0,D3 R3,50,-5,0,0
5,203.86942105263157,0.030201917442018725,1.0,2.0,D3 R3,50,-5,0,0
5,222.448,0.029598040054524755,1.0,3.0,D3 R3,50,-5,0,0
5,127.12234210526316,0.037888947839984324,1.0,4.0,D3 R3,50,-5,0,0
6,237.8275526315789,0.026963290680503543,2.0,0.0,D3 R3,50,-5,0,0
6,207.64426315789473,0.027472083538771116,2.0,1.0,D3 R3,50,-5,0,0
6,227.7560789473684,0.028336289292331934,2.0,2.0,D3 R3,50,-5,0,0
6,187.72423684210528,0.030072908865712168,2.0,3.0,D3 R3,50,-5,0,0
6,177.00784210526317,0.0319554528919414,2.0,4.0,D3 R3,50,-5,0,0
7,264.0796315789473,0.02722820864949414,3.0,0.0,D3 R3,50,-5,0,0
7,218.05076315789475,0.029724869504103982,3.0,1.0,D3 R3,50,-5,0,0
7,280.8732105263157,0.0224381729792824,3.0,2.0,D3 R3,50,-5,0,0
7,204.09731578947367,0.029818628795917124,3.0,3.0,D3 R3,50,-5,0,0
7,196.89123684210523,0.0289852921438584,3.0,4.0,D3 R3,50,-5,0,0
8,47.758052631578956,0.05904632495172507,8.0,0.0,D2 R3,50,-5,0,0
8,64.80823684210527,0.050526278097573665,8.0,1.0,D2 R3,50,-5,0,0
8,72.01552631578949,0.04772809355219863,8.0,2.0,D2 R3,50,-5,0,0
8,53.03534210526317,0.05428836070497287,8.0,3.0,D2 R3,50,-5,0,0
8,66.87973684210527,0.04946761930910769,8.0,4.0,D2 R3,50,-5,0,0
9,86.3897894736842,0.04092851514287507,7.0,0.0,D2 R3,50,-5,0,0
9,77.3020263157895,0.05107688314384259,7.0,1.0,D2 R3,50,-5,0,0
9,74.93439473684211,0.04807102461152889,7.0,2.0,D2 R3,50,-5,0,0
9,69.12321052631579,0.043838254869778985,7.0,3.0,D2 R3,50,-5,0,0
9,102.10263157894741,0.04810049426436756,7.0,4.0,D2 R3,50,-5,0,0
10,53.61197368421054,0.05706962263984973,6.0,0.0,D2 R3,50,-5,0,0
10,73.12115789473685,0.0500241631364976,6.0,1.0,D2 R3,50,-5,0,0
10,75.29213157894736,0.04716613605736342,6.0,2.0,D2 R3,50,-5,0,0
10,98.68207894736841,0.041175238639360796,6.0,3.0,D2 R3,50,-5,0,0
10,49.60284210526316,0.059673891593812936,6.0,4.0,D2 R3,50,-5,0,0
11,55.781921052631596,0.05837962020604163,4.0,0.0,D2 R3,50,-5,0,0
11,115.80773684210524,0.03865626452081993,4.0,1.0,D2 R3,50,-5,0,0
11,101.2782105263158,0.0420612352044636,4.0,2.0,D2 R3,50,-5,0,0
11,95.95415789473684,0.04377367978079118,4.0,3.0,D2 R3,50,-5,0,0
11,84.38447368421053,0.04891134073072995,4.0,4.0,D2 R3,50,-5,0,0
12,32.40326315789475,0.07061822124455666,5.0,0.0,D2 R3,50,-5,0,0
12,70.4276052631579,0.04918540732401034,5.0,1.0,D2 R3,50,-5,0,0
12,75.12365789473682,0.04738360502252597,5.0,2.0,D2 R3,50,-5,0,0
12,59.1471052631579,0.051086623924901535,5.0,3.0,D2 R3,50,-5,0,0
12,19.374710526315788,0.08729580447664352,5.0,4.0,D2 R3,50,-5,0,0
13,60.163131578947365,0.05472566940629195,1.0,0.0,D2 R3,50,-5,0,0
13,60.27957894736843,0.059830601125385095,1.0,1.0,D2 R3,50,-5,0,0
13,132.2586578947368,0.03961763664031448,1.0,2.0,D2 R3,50,-5,0,0
13,76.24984210526316,0.04963104174515321,1.0,3.0,D2 R3,50,-5,0,0
13,83.10463157894739,0.050028682908641604,1.0,4.0,D2 R3,50,-5,0,0
14,72.96471052631577,0.04682213131212011,2.0,0.0,D2 R3,50,-5,0,0
14,53.87260526315791,0.06361816388126326,2.0,1.0,D2 R3,50,-5,0,0
14,39.796052631578966,0.06924532345180143,2.0,2.0,D2 R3,50,-5,0,0
14,41.727526315789476,0.06397429311884113,2.0,3.0,D2 R3,50,-5,0,0
14,92.74313157894736,0.03781596802507018,2.0,4.0,D2 R3,50,-5,0,0
15,70.55318421052634,0.05486868925846352,3.0,0.0,D2 R3,50,-5,0,0
15,70.7117368421053,0.055186293663465495,3.0,1.0,D2 R3,50,-5,0,0
15,39.140447368421064,0.06471296361069999,3.0,2.0,D2 R3,50,-5,0,0
15,56.88415789473685,0.05618041094017739,3.0,3.0,D2 R3,50,-5,0,0
15,29.878236842105267,0.0825965606321162,3.0,4.0,D2 R3,50,-5,0,0
16,113.32465789473683,0.039304778983852956,8.0,0.0,D3 R1,50,-5,0,0
16,114.79194736842106,0.04126692970811648,8.0,1.0,D3 R1,50,-5,0,0
16,140.16313157894737,0.037182031448051336,8.0,2.0,D3 R1,50,-5,0,0
16,87.96215789473685,0.04545400402598719,8.0,3.0,D3 R1,50,-5,0,0
16,148.0510263157895,0.03685041729543434,8.0,4.0,D3 R1,50,-5,0,0
17,92.20194736842106,0.044035186447083007,7.0,0.0,D3 R1,50,-5,0,0
17,97.15076315789472,0.04305293318000135,7.0,1.0,D3 R1,50,-5,0,0
17,130.01955263157893,0.03816430526913729,7.0,2.0,D3 R1,50,-5,0,0
17,130.23192105263158,0.038188277377827255,7.0,3.0,D3 R1,50,-5,0,0
17,112.93118421052634,0.039797278891932006,7.0,4.0,D3 R1,50,-5,0,0
18,115.29184210526316,0.04308052275034756,6.0,0.0,D3 R1,50,-5,0,0
18,116.71171052631581,0.04113533336402574,6.0,1.0,D3 R1,50,-5,0,0
18,84.59610526315791,0.045303416918457,6.0,2.0,D3 R1,50,-5,0,0
18,129.09763157894736,0.03765349012454964,6.0,3.0,D3 R1,50,-5,0,0
18,122.84544736842105,0.038142723844417144,6.0,4.0,D3 R1,50,-5,0,0
19,90.79423684210524,0.04259414373282328,4.0,0.0,D3 R1,50,-5,0,0
19,113.52992105263161,0.04226261715587745,4.0,1.0,D3 R1,50,-5,0,0
19,85.66739473684213,0.04533152349260574,4.0,2.0,D3 R1,50,-5,0,0
19,118.01886842105262,0.04132647783302012,4.0,3.0,D3 R1,50,-5,0,0
19,179.3531315789474,0.03427612132483478,4.0,4.0,D3 R1,50,-5,0,0
20,166.16186842105265,0.03533019942895527,5.0,0.0,D3 R1,50,-5,0,0
20,185.97178947368423,0.031214087397801047,5.0,1.0,D3 R1,50,-5,0,0
20,129.18784210526314,0.03732227506552196,5.0,2.0,D3 R1,50,-5,0,0
20,192.19981578947372,0.03457359467503291,5.0,3.0,D3 R1,50,-5,0,0
20,122.23305263157894,0.037436173752977996,5.0,4.0,D3 R1,50,-5,0,0
21,253.89368421052626,0.02648591717997067,1.0,0.0,D3 R1,50,-5,0,0
21,208.57197368421055,0.028077794333352446,1.0,1.0,D3 R1,50,-5,0,0
21,357.2161052631578,0.023327481623440758,1.0,2.0,D3 R1,50,-5,0,0
21,259.62836842105264,0.02652664865079377,1.0,3.0,D3 R1,50,-5,0,0
21,231.4016842105263,0.028059444220659445,1.0,4.0,D3 R1,50,-5,0,0
22,322.7385263157894,0.02379824157241576,2.0,0.0,D3 R1,50,-5,0,0
