,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,70.71163157894736,0.04743568688847793,8.0,0.0,D3 R3,50,-1,1,2
0,188.4383947368421,0.03200721114213096,8.0,1.0,D3 R3,50,-1,1,2
0,146.49321052631578,0.03647992086119131,8.0,2.0,D3 R3,50,-1,1,2
0,207.85102631578945,0.030159990053048754,8.0,3.0,D3 R3,50,-1,1,2
0,196.41563157894737,0.032700854944900506,8.0,4.0,D3 R3,50,-1,1,2
1,149.47715789473685,0.036834214380524956,7.0,0.0,D3 R3,50,-1,1,2
1,197.7665526315789,0.032552264602450046,7.0,1.0,D3 R3,50,-1,1,2
1,185.89060526315785,0.030749974663863613,7.0,2.0,D3 R3,50,-1,1,2
1,189.4395,0.033904108503354013,7.0,3.0,D3 R3,50,-1,1,2
1,137.32986842105262,0.03929920209518967,7.0,4.0,D3 R3,50,-1,1,2
2,175.7239736842105,0.034954967071815266,6.0,0.0,D3 R3,50,-1,1,2
2,189.89926315789475,0.0327961733883645,6.0,1.0,D3 R3,50,-1,1,2
2,181.92623684210523,0.03473113489798367,6.0,2.0,D3 R3,50,-1,1,2
2,157.41707894736842,0.03450233341500735,6.0,3.0,D3 R3,50,-1,1,2
2,109.32184210526316,0.04018647668790159,6.0,4.0,D3 R3,50,-1,1,2
3,218.54860526315787,0.03032385789012869,4.0,0.0,D3 R3,50,-1,1,2
3,203.90247368421055,0.030481159886612597,4.0,1.0,D3 R3,50,-1,1,2
3,189.18468421052626,0.03122481810880533,4.0,2.0,D3 R3,50,-1,1,2
3,189.6580789473684,0.031077710657688277,4.0,3.0,D3 R3,50,-1,1,2
3,227.5002105263158,0.030383274211324786,4.0,4.0,D3 R3,50,-1,1,2
4,238.9567105263158,0.02977624892426848,5.0,0.0,D3 R3,50,-1,1,2
4,203.19994736842105,0.03085556334720992,5.0,1.0,D3 R3,50,-1,1,2
4,251.5874210526316,0.027825292157612824,5.0,2.0,D3 R3,50,-1,1,2
4,222.43457894736844,0.030458397674855902,5.0,3.0,D3 R3,50,-1,1,2
4,226.23907894736848,0.03011070869961967,5.0,4.0,D3 R3,50,-1,1,2
5,87.7623947368421,0.04165883398216353,1.0,0.0,D3 R3,50,-1,1,2
5,200.39731578947365,0.031249542932945518,1.0,1.0,D3 R3,50,-1,1,2
5,203.86942105263157,0.030201917442018725,1.0,2.0,D3 R3,50,-1,1,2
5,222.448,0.029598040054524755,1.0,3.0,D3 R3,50,-1,1,2
5,127.12234210526316,0.037888947839984324,1.0,4.0,D3 R3,50,-1,1,2
6,237.8275526315789,0.026963290680503543,2.0,0.0,D3 R3,50,-1,1,2
6,207.64426315789473,0.027472083538771116,2.0,1.0,D3 R3,50,-1,1,2
6,227.7560789473684,0.028336289292331934,2.0,2.0,D3 R3,50,-1,1,2
6,187.72423684210528,0.030072908865712168,2.0,3.0,D3 R3,50,-1,1,2
6,177.00784210526317,0.0319554528919414,2.0,4.0,D3 R3,50,-1,1,2
7,264.0796315789473,0.02722820864949414,3.0,0.0,D3 R3,50,-1,1,2
7,218.05076315789475,0.029724869504103982,3.0,1.0,D3 R3,50,-1,1,2
7,280.8732105263157,0.0224381729792824,3.0,2.0,D3 R3,50,-1,1,2
7,204.09731578947367,0.029818628795917124,3.0,3.0,D3 R3,50,-1,1,2
7,196.89123684210523,0.0289852921438584,3.0,4.0,D3 R3,50,-1,1,2
8,42.03876315789474,0.0614420881310671,8.0,0.0,D2 R3,50,-1,1,2
8,42.09315789473684,0.05970923312834978,8.0,1.0,D2 R3,50,-1,1,2
8,42.42102631578949,0.061208433235698634,8.0,2.0,D2 R3,50,-1,1,2
8,54.0368947368421,0.05390074043966927,8.0,3.0,D2 R3,50,-1,1,2
8,78.5320263157895,0.04851281351140382,8.0,4.0,D2 R3,50,-1,1,2
9,52.463131578947376,0.04988430520531658,7.0,0.0,D2 R3,50,-1,1,2
9,35.142078947368425,0.06766976701911315,7.0,1.0,D2 R3,50,-1,1,2
9,81.48978947368423,0.050604479699439354,7.0,2.0,D2 R3,50,-1,1,2
9,79.94123684210527,0.04511420181036288,7.0,3.0,D2 R3,50,-1,1,2
9,58.67157894736842,0.04560049098851186,7.0,4.0,D2 R3,50,-1,1,2
10,25.023184210526317,0.0733677084085302,6.0,0.0,D2 R3,50,-1,1,2
10,28.183394736842114,0.07297970774388092,6.0,1.0,D2 R3,50,-1,1,2
10,30.92394736842106,0.0746741652492927,6.0,2.0,D2 R3,50,-1,1,2
10,28.29681578947369,0.07589111422845607,6.0,3.0,D2 R3,50,-1,1,2
10,49.346342105263176,0.0661668675613474,6.0,4.0,D2 R3,50,-1,1,2
11,122.11368421052633,0.03951880316158499,4.0,0.0,D2 R3,50,-1,1,2
11,92.32073684210526,0.04505484884484835,4.0,1.0,D2 R3,50,-1,1,2
11,54.014342105263175,0.05666272255569638,4.0,2.0,D2 R3,50,-1,1,2
11,105.78665789473686,0.04488548834213471,4.0,3.0,D2 R3,50,-1,1,2
11,77.55836842105263,0.04734662144574701,4.0,4.0,D2 R3,50,-1,1,2
12,67.51542105263158,0.04888983248305937,5.0,0.0,D2 R3,50,-1,1,2
12,71.82368421052632,0.048119383508645225,5.0,1.0,D2 R3,50,-1,1,2
12,62.22350000000001,0.056408982777126374,5.0,2.0,D2 R3,50,-1,1,2
12,89.80076315789475,0.04685286688916777,5.0,3.0,D2 R3,50,-1,1,2
12,41.25502631578948,0.059758652985556826,5.0,4.0,D2 R3,50,-1,1,2
13,74.5155,0.05036672988416438,1.0,0.0,D2 R3,50,-1,1,2
13,61.861447368421075,0.05705687374984073,1.0,1.0,D2 R3,50,-1,1,2
13,85.35728947368422,0.04748508659309218,1.0,2.0,D2 R3,50,-1,1,2
13,81.21676315789476,0.051087755822837345,1.0,3.0,D2 R3,50,-1,1,2
13,75.4783157894737,0.050221586556307506,1.0,4.0,D2 R3,50,-1,1,2
14,72.96471052631577,0.04682213131212011,2.0,0.0,D2 R3,50,-1,1,2
14,75.99413157894737,0.04544719699477011,2.0,1.0,D2 R3,50,-1,1,2
14,79.29176315789472,0.04403183656831665,2.0,2.0,D2 R3,50,-1,1,2
14,56.76463157894737,0.05451763101431264,2.0,3.0,D2 R3,50,-1,1,2
14,44.89007894736844,0.058885138087081255,2.0,4.0,D2 R3,50,-1,1,2
15,49.71289473684212,0.057161099309217527,3.0,0.0,D2 R3,50,-1,1,2
15,38.939789473684215,0.06792310198992327,3.0,1.0,D2 R3,50,-1,1,2
15,32.07731578947369,0.07211561585302795,3.0,2.0,D2 R3,50,-1,1,2
15,23.257342105263163,0.08085782510608623,3.0,3.0,D2 R3,50,-1,1,2
15,49.997342105263165,0.0571919878694061,3.0,4.0,D2 R3,50,-1,1,2
16,113.32465789473683,0.039304778983852956,8.0,0.0,D3 R1,50,-1,1,2
16,114.79194736842106,0.04126692970811648,8.0,1.0,D3 R1,50,-1,1,2
16,140.16313157894737,0.037182031448051336,8.0,2.0,D3 R1,50,-1,1,2
16,87.96215789473685,0.04545400402598719,8.0,3.0,D3 R1,50,-1,1,2
16,148.0510263157895,0.03685041729543434,8.0,4.0,D3 R1,50,-1,1,2
17,92.20194736842106,0.044035186447083007,7.0,0.0,D3 R1,50,-1,1,2
17,97.15076315789472,0.04305293318000135,7.0,1.0,D3 R1,50,-1,1,2
17,130.01955263157893,0.03816430526913729,7.0,2.0,D3 R1,50,-1,1,2
17,130.23192105263158,0.038188277377827255,7.0,3.0,D3 R1,50,-1,1,2
17,112.93118421052634,0.039797278891932006,7.0,4.0,D3 R1,50,-1,1,2
18,115.29184210526316,0.04308052275034756,6.0,0.0,D3 R1,50,-1,1,2
18,114.84776315789473,0.04137691589491742,6.0,1.0,D3 R1,50,-1,1,2
18,113.34213157894737,0.041326134306650344,6.0,2.0,D3 R1,50,-1,1,2
18,117.77573684210527,0.03949281553934053,6.0,3.0,D3 R1,50,-1,1,2
18,111.09102631578946,0.040392023738820663,6.0,4.0,D3 R1,50,-1,1,2
19,90.79423684210524,0.04259414373282328,4.0,0.0,D3 R1,50,-1,1,2
19,113.52992105263161,0.04226261715587745,4.0,1.0,D3 R1,50,-1,1,2
19,85.66739473684213,0.04533152349260574,4.0,2.0,D3 R1,50,-1,1,2
19,118.01886842105262,0.04132647783302012,4.0,3.0,D3 R1,50,-1,1,2
19,179.3531315789474,0.03427612132483478,4.0,4.0,D3 R1,50,-1,1,2
20,166.16186842105265,0.03533019942895527,5.0,0.0,D3 R1,50,-1,1,2
20,185.97178947368423,0.031214087397801047,5.0,1.0,D3 R1,50,-1,1,2
20,129.18784210526314,0.03732227506552196,5.0,2.0,D3 R1,50,-1,1,2
20,192.19981578947372,0.03457359467503291,5.0,3.0,D3 R1,50,-1,1,2
20,122.23305263157894,0.037436173752977996,5.0,4.0,D3 R1,50,-1,1,2
21,253.89368421052626,0.02648591717997067,1.0,0.0,D3 R1,50,-1,1,2
21,208.57197368421055,0.028077794333352446,1.0,1.0,D3 R1,50,-1,1,2
21,357.2161052631578,0.023327481623440758,1.0,2.0,D3 R1,50,-1,1,2
21,259.62836842105264,0.02652664865079377,1.0,3.0,D3 R1,50,-1,1,2
21,231.4016842105263,0.028059444220659445,1.0,4.0,D3 R1,50,-1,1,2
22,322.7385263157894,0.02379824157241576,2.0,0.0,D3 R1,50,-1,1,2
22,289.30955263157887,0.025548776065572164,2.0,1.0,D3 R1,50,-1,1,2
