,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,183.06331578947365,0.034052718010140044,8.0,0.0,D3 R3,500,0,2,3
0,199.2093947368421,0.03171691353013588,8.0,1.0,D3 R3,500,0,2,3
0,163.48026315789468,0.034526932560280534,8.0,2.0,D3 R3,500,0,2,3
0,95.50913157894738,0.044205110100561565,8.0,3.0,D3 R3,500,0,2,3
0,184.313552631579,0.03340545636921396,8.0,4.0,D3 R3,500,0,2,3
1,158.20649999999998,0.03561079137851163,7.0,0.0,D3 R3,500,0,2,3
1,173.8211052631579,0.035073730215740354,7.0,1.0,D3 R3,500,0,2,3
1,108.62257894736844,0.042417269159997675,7.0,2.0,D3 R3,500,0,2,3
1,148.13626315789475,0.03650316363931585,7.0,3.0,D3 R3,500,0,2,3
1,138.11736842105262,0.04079536035620715,7.0,4.0,D3 R3,500,0,2,3
2,142.9301842105263,0.03733944391688448,6.0,0.0,D3 R3,500,0,2,3
2,181.40894736842105,0.034717573403783446,6.0,1.0,D3 R3,500,0,2,3
2,56.047842105263165,0.054794137523326424,6.0,2.0,D3 R3,500,0,2,3
2,77.68863157894737,0.04713572228988832,6.0,3.0,D3 R3,500,0,2,3
2,138.44007894736845,0.03773188692417497,6.0,4.0,D3 R3,500,0,2,3
3,175.64713157894738,0.03300929001276481,4.0,0.0,D3 R3,500,0,2,3
3,207.20365789473684,0.029793146509681855,4.0,1.0,D3 R3,500,0,2,3
3,166.8561842105263,0.033557533181701495,4.0,2.0,D3 R3,500,0,2,3
3,175.153052631579,0.035540669614905984,4.0,3.0,D3 R3,500,0,2,3
3,168.68484210526313,0.03195222368377434,4.0,4.0,D3 R3,500,0,2,3
4,205.14542105263158,0.030427067562340166,5.0,0.0,D3 R3,500,0,2,3
4,225.1695526315789,0.029459894565521342,5.0,1.0,D3 R3,500,0,2,3
4,241.40397368421048,0.028656088338989437,5.0,2.0,D3 R3,500,0,2,3
4,198.03505263157896,0.030836154446568582,5.0,3.0,D3 R3,500,0,2,3
4,210.2146578947368,0.029971159960249794,5.0,4.0,D3 R3,500,0,2,3
5,87.89947368421052,0.04240333229862602,1.0,0.0,D3 R3,500,0,2,3
5,101.89892105263156,0.03831152376486213,1.0,1.0,D3 R3,500,0,2,3
5,189.92123684210526,0.03253263330744835,1.0,2.0,D3 R3,500,0,2,3
5,210.7878421052632,0.028856742108161703,1.0,3.0,D3 R3,500,0,2,3
