,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,79.78760526315791,0.04557334048411295,8.0,0.0,D3 R3,500,-5,1,1
0,74.1523947368421,0.04841605737963767,8.0,1.0,D3 R3,500,-5,1,1
0,84.25913157894738,0.04694666036756598,8.0,2.0,D3 R3,500,-5,1,1
0,138.70460526315787,0.03638358469773235,8.0,3.0,D3 R3,500,-5,1,1
0,94.69800000000001,0.04304124962143954,8.0,4.0,D3 R3,500,-5,1,1
1,87.18336842105263,0.046741779759325086,7.0,0.0,D3 R3,500,-5,1,1
1,67.11018421052634,0.055032060663135506,7.0,1.0,D3 R3,500,-5,1,1
1,123.73723684210526,0.03738464251326841,7.0,2.0,D3 R3,500,-5,1,1
1,125.54044736842106,0.0388350086228501,7.0,3.0,D3 R3,500,-5,1,1
1,122.05455263157897,0.04065403234933023,7.0,4.0,D3 R3,500,-5,1,1
2,52.23607894736843,0.05611273032169372,6.0,0.0,D3 R3,500,-5,1,1
2,87.59100000000001,0.04519642035319149,6.0,1.0,D3 R3,500,-5,1,1
2,83.37397368421054,0.047918642819260754,6.0,2.0,D3 R3,500,-5,1,1
2,56.84102631578949,0.05351520093676132,6.0,3.0,D3 R3,500,-5,1,1
2,51.1332105263158,0.05415265498155421,6.0,4.0,D3 R3,500,-5,1,1
3,130.4907105263158,0.0381645411634421,4.0,0.0,D3 R3,500,-5,1,1
3,123.93597368421052,0.0380919439138479,4.0,1.0,D3 R3,500,-5,1,1
3,132.8453157894737,0.03835405568199559,4.0,2.0,D3 R3,500,-5,1,1
3,148.81086842105265,0.03377468318691874,4.0,3.0,D3 R3,500,-5,1,1
3,111.74394736842103,0.04177381882301607,4.0,4.0,D3 R3,500,-5,1,1
4,209.6343157894737,0.02991694412379665,5.0,0.0,D3 R3,500,-5,1,1
4,191.7686842105263,0.03200072497447466,5.0,1.0,D3 R3,500,-5,1,1
4,173.8534736842105,0.03277325990952003,5.0,2.0,D3 R3,500,-5,1,1
4,166.40089473684208,0.03292307200672669,5.0,3.0,D3 R3,500,-5,1,1
4,184.02560526315784,0.030414751897130256,5.0,4.0,D3 R3,500,-5,1,1
5,72.60365789473684,0.04441859715089149,1.0,0.0,D3 R3,500,-5,1,1
5,84.86828947368419,0.04393693935504834,1.0,1.0,D3 R3,500,-5,1,1
5,169.3004736842105,0.032871813065038336,1.0,2.0,D3 R3,500,-5,1,1
5,119.57399999999997,0.03900619668080169,1.0,3.0,D3 R3,500,-5,1,1
5,99.13892105263155,0.04234531897130027,1.0,4.0,D3 R3,500,-5,1,1
6,127.4501842105263,0.03701890379558999,2.0,0.0,D3 R3,500,-5,1,1
6,77.41755263157894,0.04533400208620848,2.0,1.0,D3 R3,500,-5,1,1
6,161.05544736842106,0.034087572572392366,2.0,2.0,D3 R3,500,-5,1,1
6,136.60173684210525,0.03696312360887819,2.0,3.0,D3 R3,500,-5,1,1
