,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,79.78760526315791,0.04557334048411295,8.0,0.0,D3 R3,500,-3,3,2
0,74.1523947368421,0.04841605737963767,8.0,1.0,D3 R3,500,-3,3,2
0,84.25913157894738,0.04694666036756598,8.0,2.0,D3 R3,500,-3,3,2
0,138.70460526315787,0.03638358469773235,8.0,3.0,D3 R3,500,-3,3,2
0,94.69800000000001,0.04304124962143954,8.0,4.0,D3 R3,500,-3,3,2
1,87.18336842105263,0.046741779759325086,7.0,0.0,D3 R3,500,-3,3,2
1,67.11018421052634,0.055032060663135506,7.0,1.0,D3 R3,500,-3,3,2
1,123.73723684210526,0.03738464251326841,7.0,2.0,D3 R3,500,-3,3,2
1,125.54044736842106,0.0388350086228501,7.0,3.0,D3 R3,500,-3,3,2
1,122.05455263157897,0.04065403234933023,7.0,4.0,D3 R3,500,-3,3,2
2,65.22444736842105,0.05126211092630208,6.0,0.0,D3 R3,500,-3,3,2
2,110.17736842105265,0.04268661976457269,6.0,1.0,D3 R3,500,-3,3,2
2,51.17878947368422,0.056905830507131445,6.0,2.0,D3 R3,500,-3,3,2
2,52.65102631578948,0.05504645482104776,6.0,3.0,D3 R3,500,-3,3,2
2,65.1143157894737,0.051004715033795354,6.0,4.0,D3 R3,500,-3,3,2
3,128.60065789473683,0.038459655264998054,4.0,0.0,D3 R3,500,-3,3,2
3,111.49623684210526,0.04038665271412727,4.0,1.0,D3 R3,500,-3,3,2
3,147.22186842105265,0.035191807234055086,4.0,2.0,D3 R3,500,-3,3,2
3,117.33789473684212,0.04041051037824778,4.0,3.0,D3 R3,500,-3,3,2
3,116.68376315789475,0.038463972062365126,4.0,4.0,D3 R3,500,-3,3,2
4,200.07847368421054,0.031063875083125983,5.0,0.0,D3 R3,500,-3,3,2
4,195.54034210526316,0.031491463249867076,5.0,1.0,D3 R3,500,-3,3,2
4,216.20799999999997,0.031014751650538776,5.0,2.0,D3 R3,500,-3,3,2
4,174.89115789473684,0.03245227158070637,5.0,3.0,D3 R3,500,-3,3,2
4,164.9678157894737,0.03308339584039719,5.0,4.0,D3 R3,500,-3,3,2
5,72.60365789473684,0.04441859715089149,1.0,0.0,D3 R3,500,-3,3,2
5,84.86828947368419,0.04393693935504834,1.0,1.0,D3 R3,500,-3,3,2
5,169.3004736842105,0.032871813065038336,1.0,2.0,D3 R3,500,-3,3,2
5,95.07207894736844,0.04315077364228801,1.0,3.0,D3 R3,500,-3,3,2
5,102.52352631578945,0.0417560228375895,1.0,4.0,D3 R3,500,-3,3,2
